GENE_SYMBOLS,refseq_ids
ENO4,NM_001242699
CDNF,NM_001029954
MEI4,NM_001282136
HES5,NM_001010926
CBR3-AS1,NR_038892
SLC22A6,NM_004790
RFLNA,NM_001365156
CCT6B,NM_001193529
CLMP,NM_024769
RGS17,NM_012419
FAU,NM_001997
MORC2-AS1,NM_153044
FRMD4A,NM_001318336
VWA3A,NM_173615
ACSM3,NM_005622
PRDX1,NM_001202431
PNRC1,NM_006813
FUT2,NM_000511
THBS3,NM_001252607
TSPOAP1-AS1,NR_038410
RPL26,NM_000987
TMSB10,NM_021103
RRS1-AS1,NA
EMID1,NM_001267895
BCL2L14,NM_001370268
HCG25,NR_044997
PBLD,NM_001033083
HOGA1,NM_001134670
DLGAP4-AS1,NR_109939
CC2D2B,NM_001001732
LGALS1,NM_002305
RPL32,NM_000994
RPS21,NM_001024
ABCC11,NM_001370496
SNORC,NM_001346120
RLBP1,NM_000326
CD58,NM_001144822
SLC24A1,NM_001254740
ACAP1,NM_014716
ADGRG2,NM_001079858
RNF43,NM_001305544
SERF2,NM_001018108
CD63,NM_001040034
FER1L5,NM_001077400
AIFM3,NM_001018060
PLN,NM_002667
LHFPL1,NM_178175
MT3,NM_005954
MOB3B,NM_024761
APOE,NM_000041
DSC1,NM_004948
TRMO,NM_001330725
ARF6,NM_001663
BTBD18,NM_001145101
CEBPB,NM_001285878
GK-AS1,NR_046603
ENTPD3,NM_001248
DHCR7,NM_001163817
BANF1,NM_001143985
ARMH1,NM_001004307
SRP14,NM_001309434
PEX11G,NM_001270539
OVOL2,NM_001303461
SPTSSA,NM_138288
RNF125,NM_017831
IL18,NM_001243211
LRRC9,NM_001355272
MRPL54,NM_172251
SRRM2-AS1,NR_027274
C19orf53,NM_014047
IL3RA,NM_001267713
EMC6,NM_001014764
MGAT2,NM_001015883
CD38,NM_001775
VIM,NM_003380
RNF212B,NM_001282322
SGMS1-AS1,NR_126411
IFI27L2,NM_032036
C8orf37-AS1,NA
OTUD7B,NM_020205
ATP6V0E2-AS1,NM_001008745
APCDD1L-DT,NR_034147
TPPP3,NM_015964
MSH5,NM_002441
SYN3,NM_001135774
FSD2,NM_001007122
COX7A1,NM_001864
FILIP1,NM_001289987
RPS13,NM_001017
TARID,NR_109982
MEP1B,NM_001308171
ZNRF3-AS1,NR_046851
RPS12,NM_001016
TMEM51,NM_001136216
EDDM13,NM_001354658
CLYBL,NM_001393355
HKDC1,NM_025130
SPINK13,NM_001040129
CEP152,NM_001194998
WDR93,NM_001284395
NEAT1,NR_002802
SOD3,NM_003102
TUBA1A,NM_001270399
PHKA1-AS1,NR_110391
TPT1,NM_001286272
RNF19A,NM_001280539
CEACAM1,NM_001024912
PCBD1,NM_000281
CLU,NM_001831
SMIM30,NM_001352687
SYNPO2L,NM_001114133
WASF3-AS1,NA
SLC26A8,NM_001193476
RGS22,NM_001286692
CD9,NM_001330312
FBXO24,NM_001163499
AJ009632.2,NA
KCNMA1-AS3,NR_126365
WNT7B,NM_001410806
ITPRIP,NM_001272012
C12orf56,NM_001099676
RSPO4,NM_001029871
AF235103.3,NA
RMST,NR_024037
Z99127.1,NA
SMIM29,NM_001008703
APOC1,NM_001321065
SPDYE5,NM_001099435
BTBD17,NM_001080466
SH3BGRL3,NM_031286
TAB2,NM_001292034
RPS25,NM_001028
MKRN2OS,NM_001195279
PALLD,NM_001166108
SLC25A33,NM_032315
A2ML1-AS1,NA
SAXO1,NM_001287049
FAM186A,NM_001145475
NRG1,NM_001159995
Z99496.2,NA
TTN,NM_001256850
ZNF703,NM_025069
ANGPTL1,NM_001376763
DCDC2B,NM_001099434
LCN12,NM_178536
AP4B1-AS1,NR_037864
PGAM2,NM_000290
RPL22L1,NM_001099645
SEMA4A,NM_001193300
LUCAT1,NR_103548
NEU4,NM_001167599
CCNJ,NM_001134375
TH2LCRR,NR_132124
C4orf45,NM_152543
SPDYE3,NM_001004351
SYNM,NM_015286
NTM-AS1,NM_207432
ACOT6,NM_001037162
TLCD1,NM_001160407
ST6GALNAC3,NM_001160011
C2CD2,NM_015500
PTCSC3,NR_049735
SPATA21,NM_001353349
LGALS3,NM_001177388
NFE2L3,NM_004289
HESX1,NM_001376058
TENT5A,NM_017633
SOX9,NM_000346
NRG4,NM_138573
TMPRSS9,NM_001385642
TMEM51-AS1,NM_182534
TUBB2B,NM_178012
FAM222A-AS1,NM_032897
VWA5A,NM_001130142
PON1,NM_000446
SP140,NM_001005176
LMO7-AS1,NR_120410
CNTNAP5,NM_001367498
MIR2052HG,NR_033830
ACSBG2,NM_001289177
BANP,NM_001173539
PHEX-AS1,NR_046639
INHA,NM_002191
CACNA1A,NM_000068
GPT,NM_001382664
HSD17B6,NM_003725
MYH15,NM_014981
KDM4A-AS1,NR_033827
UBE2S,NM_014501
GCLM,NM_001308253
GCK,NM_000162
MRPL51,NM_016497
CSTB,NM_000100
C17orf67,NM_001085430
KCNIP4,NM_001035003
ZNF451-AS1,NR_110742
VWCE,NM_152718
PKD1L1,NM_138295
SPDYE1,NM_001378423
SREBF1,NM_001005291
EDRF1-AS1,NR_120633
C7orf31,NM_001371351
DNAJC9-AS1,NR_038373
SLC2A1,NM_006516
ART4,NM_001354646
CLDN20,NM_001001346
HES4,NM_001142467
GPR39,NM_001508
SYCP3,NM_001177948
ST7-AS2,NR_002331
DLGAP2,NM_001277161
MIR3681HG,NR_110196
MACROD2-AS1,NR_037841
TMCC2,NM_001242925
SLIT3,NM_001271946
DDIT4L,NM_145244
SPR,NM_003124
NUPR1,NM_001042483
BEAN1,NM_001136106
KCNIP1,NM_001034837
PVALB,NM_001315532
CSMD1,NM_033225
LGALS3BP,NM_005567
SAMD13,NM_001010971
PCCA-AS1,NR_047686
FBXW10,NM_001267585
ATP5F1E,NM_006886
OLAH,NM_001039702
ATP2C2,NM_001286527
GNRHR,NM_000406
CNTFR-AS1,NR_024369
ZBTB45,NM_001316978
HIST1H2AC,NA
PPP1R26-AS1,NR_038969
OST4,NM_001134693
RALYL,NM_001100391
DBI,NM_001079862
GLIS1,NM_001367484
PDZK1,NM_001201325
UBC,NM_021009
CCSER1,NM_001145065
DOCK11,NM_144658
DGAT2L6,NM_198512
KCNIP4-IT1,NR_002813
DNAH6,NM_001370
TMEM140,NM_018295
SFTA3,NM_001101341
GPC5-AS1,NR_046520
CCNA2,NM_001237
CELF2-AS2,NR_046108
EPCAM-DT,NR_110207
PAPPA,NM_002581
Z98884.1,NA
BHMT,NM_001713
ACKR4,NM_016557
COL10A1,NM_000493
IQCJ-SCHIP1,NM_001197113
MIR4713HG,NR_146310
RSPO3,NM_032784
CNTN5,NM_001243270
HDAC4-AS1,NR_135575
ENOSF1,NM_001126123
PDE6C,NM_006204
LRP4-AS1,NR_038909
PYGM,NM_001164716
STAG3,NM_001282716
MYRFL,NM_182530
INTS5,NM_030628
AMZ1,NM_001284355
C5orf64,NR_126523
IGSF1,NM_001170961
MTCP1,NM_001018025
NDST1-AS1,NR_105061
MDGA2,NM_001113498
SFT2D3,NM_032740
BCL6,NM_001130845
LIN7A,NM_001324423
TMLHE-AS1,NR_039991
GGCX,NM_000821
CDHR2,NM_001171976
C9orf92,NA
CPNE4,NM_001289112
KCNMA1-AS1,NR_120655
ANKUB1,NM_001144960
TNFRSF1A,NM_001065
OPCML,NM_001012393
NCKAP5-AS1,NR_135572
NQO1,NM_000903
DIO2-AS1,NR_038355
LNCOC1,NR_038925
FLNA,NM_001110556
IGFBP7-AS1,NR_034081
HSD3B7,NM_001142777
OIP5,NM_001317860
SYNE2,NM_015180
FBXL22,NM_001367807
SPDYE21P,NA
TMC4,NM_001145303
GRK5,NM_005308
PCDH15,NM_001142763
SMC1B,NM_001291501
HTR2B,NM_000867
GHRL,NM_001134941
PFKFB1,NM_001271804
ASIC2,NM_001094
LRRTM1,NM_178839
PXDC1,NM_183373
FREM1,NM_001177704
FAR2,NM_001271783
ESRRB,NM_001379180
ARHGAP29,NM_001328664
TAFA1,NM_001252216
NTN5,NM_145807
ALG13-AS1,NA
GRIN2D,NM_000836
MYOT,NM_001135940
PRODH,NM_001195226
BDNF,NM_001143805
LRTM1,NM_001304389
BTBD11,NA
CNTN4,NM_001206955
WDR64,NM_001367482
HSPB2,NM_001541
VGF,NM_003378
HSPA1B,NM_005346
SRD5A3-AS1,NR_037969
XRCC3,NM_001100118
IL17RB,NM_018725
NEUROD6,NM_022728
KLF2,NM_006075
RMDN2-AS1,NR_102712
MTUS2,NM_001033602
SLC35F3,NM_001300845
DEC1,NA
PSENEN,NM_001281532
SLC5A3,NM_006933
BASP1-AS1,NM_173669
EFNB1,NM_004429
TSBP1,NM_001286474
C6orf118,NM_144980
FAM43B,NM_207334
TRPC5,NM_012471
TMTC1,NM_001193451
PTCSC2,NR_147055
PCDHGA1,NM_018912
PEBP4,NM_001363233
EFCAB6-AS1,NR_046563
CEBPD,NM_005195
NEBL-AS1,NR_046283
MIR210HG,NR_038262
MIR137HG,NM_001001688
S100A6,NM_014624
PRSS51,XM_047422509
LRRTM4,NM_001134745
COL27A1,NM_032161
MTMR11,NM_001145862
SMAD1,NM_001003688
DPP10-AS3,NR_132105
GLIPR1L1,NM_001304964
SCIMP,NM_001271842
SNTG1,NM_001287813
MYH11,NM_001040113
ERCC6L,NM_001009954
KCND3,NM_001378969
ZSWIM8-AS1,NR_038357
CYP3A7,NM_000765
RYR2,NM_001035
SYCE2,NM_001105578
SOX5-AS1,NR_120472
CD160,NM_007053
DIRC3,NR_026597
SDF2L1,NM_022044
GRID2,NM_001286838
F11,NM_000128
CRYBG1,NM_001371242
FYB2,NM_001004303
HSPA5,NM_005347
NCKAP5-AS2,NR_110294
SH2D4A,NM_001174159
ALYREF,NM_005782
WNT7A,NM_004625
LIFR-AS1,NR_103553
PLEKHA5,NM_001143821
PINK1-AS,NR_046507
TMEM72-AS1,NR_033842
EYS,NM_001142800
EMP3,NM_001313905
CNTNAP3,NM_001393379
GRM8,NM_000845
ZBTB20-AS1,NR_038993
HIST1H2BD,NA
SPATA22,NM_001170695
FRMPD4,NM_001368395
C16orf96,NM_001145011
HTT-AS,NR_045414
TLE2,NM_001144761
ADAMTSL1,NM_001040272
HGF,NM_000601
CARTPT,NM_004291
C3orf49,NM_001355236
CYP51A1-AS1,NR_122109
IFITM3,NM_021034
TMEM131L,NM_001131007
SPDYE2,NM_001031618
PPP1R3C,NM_005398
ALOX12,NM_000697
ZBTB32,NM_001316902
TMEM132D,NM_133448
CDH23,NM_001171930
NLRC3,NM_178844
PCYT1B-AS1,NR_046638
CHGB,NM_001819
TACR1,NM_001058
C20orf203,NM_182584
PDLIM2,NM_001368120
TIMP1,NM_003254
TMEM241,NM_001318834
BCO1,NM_017429
KCNB2,NM_004770
SLC51A,NM_152672
CCDC78,NM_001031737
BX284613.2,NA
SCAT2,NR_157844
PSRC1,NM_001005290
IER5L,NM_203434
TRIP10,NM_001288962
KCNH7,NM_033272
ITPK1-AS1,NR_002808
DSCAM,NM_001271534
EGF,NM_001178130
SLFNL1-AS1,NR_037868
STX19,NM_001001850
KIAA1217,NM_001098500
APOA1-AS,NR_126362
DYRK3,NM_001004023
PRSS35,NM_001170423
MIR155HG,NR_001458
SLC5A4-AS1,NR_149072
ANKRD55,NM_001039935
PROCR,NM_006404
TRIM29,NM_001330382
VILL,NM_001370264
PTPN7,NM_001199797
GMPR,NM_006877
C9orf153,NM_001010907
NANOS1,NM_001009553
HS3ST4,NM_006040
TICAM2,NM_021649
PIM1,NM_001243186
RNASEH2B-AS1,NR_046552
ASMTL-AS1,NM_025091
CXCL17,NM_198477
PI15,NM_001324403
GCNT7,NM_080615
APOLD1,NM_001130415
TMBIM1,NM_001321427
ECT2L,NM_001077706
CACNA2D3,NM_018398
NFATC2,NM_001136021
EVI2B,NM_006495
ZBTB44-DT,NM_001039787
ADAMTS9-AS2,NR_038264
HSPB1,NM_001540
SNHG15,NR_003697
WWC3-AS1,NA
PLIN4,NM_001080400
TNFRSF11B,NM_002546
HES1,NM_005524
EFHB,NM_001330688
NAMA,NR_102270
MIR31HG,NR_027054
RASGEF1A,NM_001282862
SLC22A10,NM_001039752
SCUBE3,NM_001303136
SVIL,NM_001323599
SMAD9,NM_001127217
IGSF6,NM_005849
GBP7,NM_207398
RGPD1,NM_001024457
SLC38A2,NM_001307936
DNAJB4,NM_001317099
TRIM47,NM_033452
DLGAP1-AS5,NR_036489
HMGA2,NM_001015886
MMP15,NM_002428
ZMYM4-AS1,NR_046659
TSIX,NR_003255
INO80-AS1,NR_170322
HES6,NM_001142853
FTH1,NM_002032
RUNX1,NM_001001890
MSMO1,NM_001017369
KIF24,NM_194313
DPP10-AS1,NR_036580
SEPTIN4-AS1,NR_110810
STPG2-AS1,NR_102713
GEMIN7,NM_001007269
SAMD4A,NM_001161576
MT2A,NM_005953
ZFP36,NM_003407
IRF7,NM_001572
FKBP5,NM_001145775
SEMA5A,NM_003966
DEPP1,NM_007021
SDR42E2,NM_001365288
GCHFR,NM_005258
TMPRSS11D,NM_004262
NUAK2,NM_030952
HSPA1A,NM_005345
CADM2-AS1,NA
TNC,NM_001410991
CNTNAP3C,XM_011545672
FOSL2,NM_005253
GFAP,NM_001131019
VEGFA,NM_001025366
DNMBP-AS1,NR_024130
C5orf34,NM_198566
ANGPTL2,NM_012098
CNN3,NM_001286055
FAM90A1,NM_001319982
EVA1B,NM_001304762
HSD17B8,NM_014234
NFKBIZ,NM_001005474
PPP1R18,NM_001134870
GRID1-AS1,NR_038986
MAP3K6,NM_001297609
TAP1,NM_000593
RBM5-AS1,NR_045388
PRKCQ,NM_001242413
PDCD1LG2,NM_025239
ARHGAP18,NM_033515
ABCD4,NM_001353591
SYTL4,NM_001129896
Z84468.1,NA
CCN1,NM_001554
ANO2,NM_001278596
TMPRSS3,NM_001256317
NYAP2,NM_001371273
SLC28A2,NM_004212
HIST1H1C,NA
TUSC7,NR_015391
RBPMS,NM_001008710
SLC39A12-AS1,NR_038419
ZNF804B,NM_181646
STEAP3-AS1,NR_046721
KCTD3,NM_001319294
ITM2A,NM_001171581
CPHXL,NM_001355613
ABCA7,NM_019112
IL1RAPL2,NM_017416
FABP5,NM_001444
AF123462.1,NA
PTPRR,NM_001207015
TXNIP,NM_001313972
RASD1,NM_001199989
ABCA12,NM_015657
ST6GAL1,NM_001353916
AF107885.2,NA
OCIAD1-AS1,NR_146806
CNTNAP3B,NM_001201380
CALB2,NM_001740
MRPS6,NM_032476
CHST6,NM_021615
GPR82,NM_080817
EFNA1,NM_004428
HLA-F-AS1,NM_001003807
C1R,NM_001354346
NSUN7,NM_001330648
ANO6,NM_001025356
PYCR1,NM_001282279
MT1M,NM_176870
CASZ1,NM_001039183
SST,NM_001048
OPA1-AS1,NR_046634
HTR1E,NM_000865
PLCE1,NM_001165979
CDKL1,NM_001282236
PDZD9,NM_001363519
MT1F,NM_001301272
FXYD3,NM_001136007
ZBTB33,NM_001184742
PLAAT4,NM_004585
PACRG-AS3,NR_122120
SERPINE3,NM_001101320
CLIP1-AS1,NR_045382
MAFTRR,NR_104663
SLC14A2,NM_001242692
PCAT1,NR_045262
MIR646HG,NM_001004305
MAPRE2,NM_001143826
UBASH3B,NM_001363365
UGCG,NM_003358
PM20D1,NM_152491
CCNB3,NM_033031
ARHGEF38,NM_001242729
SMTN,NM_001207017
NFIL3,NM_001289999
FABP7,NM_001319039
CHL1-AS1,NR_110739
PLP2,NM_002668
PNPLA3,NM_025225
MT1X,NM_005952
MAMDC2,NM_001347990
CADM2-AS2,NR_046752
CRYZ,NM_001130042
IFITM2,NM_006435
NDRG1,NM_001135242
ZP3,NM_001110354
TNNT1,NM_001126132
GPX3,NM_001329790
PLET1,NM_001145024
VCAN-AS1,NR_136215
TCF4-AS2,NA
P3H2,NM_001134418
CDKN1A,NM_000389
SLC6A1-AS1,NR_046647
CACNA2D3-AS1,NR_046666
CCDC170,NM_025059
GALNT3,NM_004482
SLC35F4,NM_001080455
IGFLR1,NM_001346003
STIP1,NM_001282652
BCO2,NM_001037290
EGLN3,NM_001308103
AF279873.4,NA
SERPINB1,NM_030666
GLRA1,NM_000171
CYP39A1,NM_001278738
OVCH1,NM_001353179
COL21A1,NM_001318751
TTC21B-AS1,NR_038983
CCDC26,NR_130917
VASN,NM_138440
CCDC175,NM_001164399
APOL6,NM_030641
WHRN,NM_001083885
CARD14,NM_001257970
DNAJB1,NM_001300914
ELL2,NM_012081
SLC38A4,NM_001143824
MYD88,NM_001172566
ARID5A,NM_001319085
C8orf88,NM_001190972
C12orf75,NM_001145199
MDK,NM_001012333
CD44,NM_000610
A4GALT,NM_001318038
C2orf15,NM_001317992
HSP90AA1,NM_001017963
SAMD5,NM_001030060
ADAMTS1,NM_006988
HELB,NM_001370285
CDC7,NM_001134419
EPHA2,NM_001329090
PCDH9-AS4,NR_046637
USH1C,NM_001297764
MOCOS,NM_017947
SLC15A5,NM_001170798
CCDC144NL-AS1,NR_104185
LYPD6B,NM_001317002
TBX6,NM_004608
C1QB,NM_000491
IL1RAP,NM_001167928
LMNB1,NM_001198557
L3MBTL4,NM_001330559
CPNE8,NM_153634
TSPAN18,NM_001031730
SMIM2-AS1,NR_104064
C3orf67-AS1,NA
RAI2,NM_001172732
MT1G,NM_001301267
IQCM,NM_001363507
GADD45A,NM_001199741
HSPE1,NM_002157
YTHDF1,NM_017798
PYGL,NM_001163940
PDLIM4,NM_001131027
NOD1,NM_001354849
SPDYE6,NM_001146210
C1RL,NM_001297640
LAMA2,NM_000426
GSN-AS1,NM_020250
TMPRSS11A,NM_001114387
SPRED3,NM_001039616
SLC2A4,NM_001042
FZD9,NM_003508
ACTN1,NM_001102
CA3,NM_005181
ADAMTSL4-AS1,NM_001025493
COLEC12,NM_030781
BAG3,NM_004281
ICAM1,NM_000201
DSCAML1,NM_001367904
BGN,NM_001711
PIF1,NM_001286496
ATP1A4,NM_001001734
SOCS3,NM_001378932
DSC2,NM_001406506
IL1R1,NM_000877
ARHGEF3,NM_001128615
SLC39A14,NM_001128431
LIPH,NM_139248
ACTA2,NM_001141945
AGMO,NM_001004320
GADD45B,NM_015675
GNA14,NM_004297
RPE65,NM_000329
HSD11B1,NM_001206741
TPST1,NM_003596
RND3,NM_001254738
METTL7B,NA
HS3ST3B1,NM_006041
HBA2,NM_000517
DNAH11,NM_001277115
MAN1C1,NM_001289010
C3orf79,NA
ZFYVE28,NM_001172656
SERPIND1,NM_000185
YBX3,NM_001145426
LSMEM1,NM_001134468
AEN,NM_022767
CHI3L1,NM_001276
PLSCR1,NM_001363872
SLC7A11-AS1,NR_038380
RFTN1,NM_015150
IL13RA1,NM_001560
CLIC4,NM_013943
SLC7A14-AS1,NR_135555
PRICKLE2-AS3,NR_046702
SOD2,NM_000636
CRYAB,NM_001289807
FAM20C,NM_020223
GBP2,NM_004120
FAM110C,NM_001077710
S100A10,NM_002966
RASSF3,NM_178169
ITPKC,NM_001411098
S1PR3,NM_001001938
ARSG,NM_001267727
MTRNR2L1,NM_001190452
OSMR,NM_001168355
MEGF6,NM_001409
SERPINA3,NM_001085
CP,NM_000096
NAMPT,NM_005746
IRAK2,NM_001570
ANGPTL4,NM_001039667
YOD1,NM_001276320
MIR34AHG,NR_132742
SERPING1,NM_000062
BACE2,NM_012105
CHORDC1,NM_001144073
DNAH14,NM_001145154
SNX31,NM_001363720
SRPX2,NM_014467
ANXA2,NM_001002857
GATD3A,NA
MPPED2-AS1,NR_183760
PDZRN4,NM_001164595
MT1A,NM_005946
ACER2,NM_001010887
ADAM33,NM_001282447
PLK3,NM_004073
HMOX1,NM_002133
CCL2,NM_002982
OTOS,NM_148961
EMP1,NM_001423
PLD5,NM_001195811
CYP4F3,NM_000896
PDK4,NM_002612
GAS6-AS1,NM_001039799
RGS16,NM_002928
MAGI1-AS1,NR_046575
KCNE4,NM_080671
ADAMTS3,NM_014243
HAP1,NM_001079870
SFRP2,NM_003013
TEKT1,NM_053285
IFI16,NM_001206567
BST2,NM_004335
CHRNA7,NM_000746
NEK8,NM_178170
MAP1LC3B2,NM_001085481
TRIM5,NM_001410958
PAX8,NM_003466
EBF1,NM_001290360
LMOD1,NM_012134
FOS,NM_005252
JUNB,NM_002229
HILPDA,NM_001098786
CRISPLD1,NM_001286777
ANXA1,NM_000700
ADM,NM_001124
SQOR,NM_001271213
CFI,NM_000204
GBP1,NM_002053
PTGES3,NM_001282601
ALPK1,NM_001102406
PDPN,NM_001006624
COL4A1,NM_001303110
OXTR,NM_000916
