GENE_SYMBOLS,refseq_ids
TMBIM6,NM_001098576
HKDC1,NM_025130
AZIN1-AS1,NA
SLC22A6,NM_004790
PLA2G5,NM_000929
RCN1,NM_002901
SELENOM,NM_080430
ADGRG2,NM_001079858
NACC2,NM_144653
MORC2-AS1,NM_153044
BCL2L14,NM_001370268
PIK3C2A,NM_001321378
N4BP2,NM_001318359
RFLNA,NM_001365156
PLXNB2,NM_001376864
RBP1,NM_001130992
TSPOAP1-AS1,NR_038410
CLMP,NM_024769
ITIH4,NM_001166449
ERBIN,NM_001006600
RIN2,NM_001242581
SPI1,NM_001080547
LFNG,NM_001040167
SCLT1,NM_001300897
EMID1,NM_001267895
MEI4,NM_001282136
WASF3-AS1,NA
PTCSC3,NR_049735
NKAIN3,NM_001039769
Z99496.2,NA
RBP2,NM_004164
CD81,NM_001297649
TTN,NM_001256850
ACSM3,NM_005622
VWCE,NM_152718
ATP6V0E2-AS1,NM_001008745
PLN,NM_002667
CRLF3,NM_015986
RHOC,NM_001042678
FER1L5,NM_001077400
ZDHHC2,NM_001362988
GSTP1,NM_000852
NXPH3,NM_007225
RAPH1,NM_001329728
SLC24A1,NM_001254740
NKAIN3-IT1,NA
TSPO,NM_000714
CC2D2B,NM_001001732
NTM-AS1,NM_207432
TYRO3,NM_001330264
APCDD1L-DT,NR_034147
AK3,NM_001199852
MEP1B,NM_001308171
IRF2BPL,NM_024496
OVOL2,NM_001303461
CEP152,NM_001194998
UBALD2,NM_182565
ENPP3,NM_005021
WDR12,NM_001371664
PAH,NM_000277
PNRC1,NM_006813
VWA3A,NM_173615
GAB1,NM_002039
SESN1,NM_001199933
TRMO,NM_001330725
DAAM1,NM_001270520
TH2LCRR,NR_132124
LMO7-AS1,NR_120410
CATSPERE,NM_001130957
SLC9A9,NM_173653
A2ML1-AS1,NA
BTBD18,NM_001145101
ZNRF3-AS1,NR_046851
SEC24B-AS1,NR_039978
OTX1,NM_001199770
RPL9,NM_000661
F11,NM_000128
PHKA1-AS1,NR_110391
TNFRSF11B,NM_002546
IGF1R,NM_000875
PTTG1IP,NM_001286822
RNF212B,NM_001282322
ARHGAP29,NM_001328664
GK-AS1,NR_046603
ACAP1,NM_014716
LRRC9,NM_001355272
SLC13A3,NM_001011554
MOB3B,NM_024761
TMEM140,NM_018295
NEAT1,NR_002802
ABCC11,NM_001370496
LHFPL1,NM_178175
RRS1-AS1,NA
RLBP1,NM_000326
MOGAT1,NM_058165
AP4B1-AS1,NR_037864
TENT5A,NM_017633
SEMA4A,NM_001193300
OIP5,NM_001317860
C12orf56,NM_001099676
CEACAM1,NM_001024912
SMC1B,NM_001291501
TUBA1C,NM_001303114
BDNF,NM_001143805
OTUD7B,NM_020205
RNF43,NM_001305544
SYCP3,NM_001177948
TARID,NR_109982
COL27A1,NM_032161
CELF2-AS2,NR_046108
H2AFY2,NA
CD58,NM_001144822
TAB2,NM_001292034
SNORC,NM_001346120
SPDYE5,NM_001099435
RMST,NR_024037
DIO2-AS1,NR_038355
TPPP3,NM_015964
CAB39L,NM_001079670
MKRN2OS,NM_001195279
GRIA4,NM_000829
PALLD,NM_001166108
LUCAT1,NR_103548
PRDX1,NM_001202431
CBR3,NM_001236
CPEB2,NM_001177381
EDDM13,NM_001354658
ERVMER61-1,NM_001012274
COL10A1,NM_000493
FSD2,NM_001007122
ENO4,NM_001242699
SRD5A3-AS1,NR_037969
ATAD5,NM_024857
HMBOX1,NM_001135726
TMEM65,NM_194291
RNF125,NM_017831
CD38,NM_001775
ADCY2,NM_020546
CLU,NM_001831
PDZK1,NM_001201325
MTCP1,NM_001018025
PKD1L1,NM_138295
DLGAP4-AS1,NR_109939
CLYBL,NM_001393355
HDAC2-AS2,NR_125845
STOM,NM_001270526
BANF1,NM_001143985
CCNJ,NM_001134375
SYNPO2L,NM_001114133
ST7-AS2,NR_002331
HES4,NM_001142467
VWA5A,NM_001130142
STRADB,NM_001206864
CD63,NM_001040034
GPC5-AS1,NR_046520
CST3,NM_000099
RAD18,NM_020165
NUPR1,NM_001042483
SEMA6A-AS1,NR_109879
S100A1,NM_006271
HHIP,NM_022475
FAM124A,NM_001242312
ENTPD3,NM_001248
MSH5,NM_002441
SRRM2-AS1,NR_027274
TGFBR3,NM_001195683
MYCBP2-AS1,NR_046716
PIGM,NM_145167
SYN3,NM_001135774
Z98884.1,NA
RMDN2-AS1,NR_102712
TMSB10,NM_021103
SEZ6,NM_001098635
FAM222A-AS1,NM_032897
RNF19A,NM_001280539
SERF2,NM_001018108
RASGEF1A,NM_001282862
ZNF451-AS1,NR_110742
C6orf118,NM_144980
CCT6B,NM_001193529
AIFM3,NM_001018060
EDRF1-AS1,NR_120633
LGALS1,NM_002305
ZNF608,NM_001385619
RSPO4,NM_001029871
PRSS51,XM_047422509
EYS,NM_001142800
KDM4A-AS1,NR_033827
ART4,NM_001354646
QTRT2,NM_001256835
IL17RB,NM_018725
LAMB2,NM_002292
HESX1,NM_001376058
MT3,NM_005954
PON1,NM_000446
BCAM,NM_001013257
GAS6,NM_000820
BEAN1,NM_001136106
SLC29A3,NM_001174098
ESRRB,NM_001379180
SPINK13,NM_001040129
WDR93,NM_001284395
SLC25A33,NM_032315
PCYT1B-AS1,NR_046638
MFSD5,NM_001170790
RPS21,NM_001024
IRS1,NM_005544
BTBD11,NA
DSC1,NM_004948
VIM,NM_003380
DNAJC9-AS1,NR_038373
MIR2052HG,NR_033830
BANP,NM_001173539
TMLHE-AS1,NR_039991
BCL6,NM_001130845
PBLD,NM_001033083
APOE,NM_000041
GGCX,NM_000821
TMPRSS9,NM_001385642
IL3RA,NM_001267713
RPL26,NM_000987
ITPRIP,NM_001272012
RSPO3,NM_032784
SLC39A1,NM_001271957
WWC3-AS1,NA
ACKR4,NM_016557
HSPA8,NM_006597
HSD17B6,NM_003725
KCNMA1-AS3,NR_126365
SMAD1,NM_001003688
PLXNA3,NM_017514
MACROD2-AS1,NR_037841
GHRL,NM_001134941
SPDYE3,NM_001004351
MIR3681HG,NR_110196
LIX1L-AS1,NR_147182
TMCC2,NM_001242925
C8orf37-AS1,NA
BOC,NM_001301861
SLC26A8,NM_001193476
IFI27L2,NM_032036
HOGA1,NM_001134670
MIR9-3HG,NR_015411
DEPDC4,NM_001319310
CNTNAP3C,XM_011545672
SOD3,NM_003102
RPL32,NM_000994
KLF2,NM_006075
UNC119,NM_001330166
ANGPTL1,NM_001376763
DPP10-AS3,NR_132105
ANKUB1,NM_001144960
TMEM51,NM_001136216
HSD3B7,NM_001142777
PLEKHA6,NM_014935
STX19,NM_001001850
THBS3,NM_001252607
ACKR3,NM_001047841
FAR2,NM_001271783
C2CD2,NM_015500
C4orf45,NM_152543
FAM186A,NM_001145475
SCART1,NM_001033584
CYP3A7,NM_000765
SYBU,NM_001099743
PKD2L2,NM_001258448
FBXW10,NM_001267585
GPC5-AS2,NR_120382
CLDN20,NM_001001346
CDH23,NM_001171930
CD9,NM_001330312
DNASE1L1,NM_001009932
WNT7B,NM_001410806
RGS22,NM_001286692
ARHGAP39,NM_001308207
NCKAP5-AS2,NR_110294
CNTFR-AS1,NR_024369
SFTA3,NM_001101341
C7orf31,NM_001371351
MRPL54,NM_172251
ZNF350,NM_021632
DCDC2B,NM_001099434
DGAT2L6,NM_198512
PAPPA,NM_002581
APOC1,NM_001321065
RPS12,NM_001016
KCNMA1-AS1,NR_120655
ATP2C2,NM_001286527
TUBA1A,NM_001270399
HIST1H2AC,NA
HSD17B14,NM_016246
ACSBG2,NM_001289177
KCND3,NM_001378969
ACOT6,NM_001037162
ZNF552,NM_024762
CNTNAP3,NM_001393379
SPATA21,NM_001353349
SYNM,NM_015286
IGSF1,NM_001170961
ARF6,NM_001663
TECTA,NM_005422
CSRP1,NM_001144773
EPHX1,NM_000120
HTR2B,NM_000867
ADAMTS17,NM_139057
GRK5,NM_005308
PROCR,NM_006404
BTBD17,NM_001080466
PCBD1,NM_000281
CSF1,NM_000757
NRG1,NM_001159995
OGFOD1,NM_001324357
SGMS1-AS1,NR_126411
ANKDD1A,NM_182703
CXCL17,NM_198477
C2CD6,NM_001168216
MRAS,NM_001085049
ID2,NM_002166
AMZ1,NM_001284355
ROM1,NM_000327
SPR,NM_003124
DDT,NM_001084392
DHODH,NM_001025193
SLC7A10,NM_019849
CEMIP,NM_001293298
MYH15,NM_014981
CD151,NM_001039490
SMIM29,NM_001008703
OLAH,NM_001039702
PBXIP1,NM_001317734
ALG13-AS1,NA
SLC14A2,NM_001242692
SP140,NM_001005176
EMC6,NM_001014764
ENKUR,NM_001270383
CDNF,NM_001029954
DEC1,NA
ZNF703,NM_025069
BHMT,NM_001713
TNIP2,NM_001161527
HIPK3,NM_001048200
SLCO1C1,NM_001145944
PDE6B,NM_000283
HHATL,NM_020707
SYCE2,NM_001105578
SP2-AS1,NR_103856
PXDC1,NM_183373
ZNF883,NM_001101338
SOX9,NM_000346
CEBPB,NM_001285878
AJ009632.2,NA
MGAT2,NM_001015883
DDIT4L,NM_145244
LRRTM1,NM_178839
RGMB,NM_001012761
HGF,NM_000601
PEX11G,NM_001270539
LSAMP-AS1,NR_109998
LGALS3,NM_001177388
NEU4,NM_001167599
IGSF6,NM_005849
GPT,NM_001382664
COX7A1,NM_001864
PCDHB4,NM_018938
SPDYE1,NM_001378423
OPA3,NM_001017989
GRIN2D,NM_000836
TMEM51-AS1,NM_182534
STEAP2-AS1,NR_110029
LCN12,NM_178536
UBE2S,NM_014501
LRRTM4,NM_001134745
NRG4,NM_138573
ZNF98,NM_001098626
GALNT8,NM_017417
FLNA,NM_001110556
EVI2B,NM_006495
SOX5-AS1,NR_120472
XRCC3,NM_001100118
ZBTB8A,NM_001040441
VGF,NM_003378
TRIM45,NM_001145635
RBMS3-AS3,NR_109804
BTG1,NM_001731
LNCOC1,NR_038925
PGAM2,NM_000290
GJA1,NM_000165
UBOX5-AS1,NR_038395
STARD3,NM_001165937
GRID2,NM_001286838
LANCL1-AS1,NR_110604
AF235103.3,NA
EPCAM-DT,NR_110207
SAXO1,NM_001287049
TUSC7,NR_015391
ALOX12,NM_000697
PDCD1LG2,NM_025239
SLC5A3,NM_006933
SMIM30,NM_001352687
UBC,NM_021009
ZMYM4-AS1,NR_046659
TMEM241,NM_001318834
FBXO24,NM_001163499
ZFP69,NM_001320178
HSPA2,NM_001387931
SLFNL1-AS1,NR_037868
PAPPA2,NM_020318
FREM1,NM_001177704
CRYBG1,NM_001371242
PLSCR4,NM_001128304
ENOSF1,NM_001126123
ECT2L,NM_001077706
TLCD1,NM_001160407
NFE2L3,NM_004289
LAMA5,NM_005560
GCLM,NM_001308253
SPTSSA,NM_138288
C5orf64,NR_126523
STAG3,NM_001282716
SEMA5A,NM_003966
COLQ,NM_005677
KCNIP2-AS1,NR_045118
FXYD3,NM_001136007
HSPB2,NM_001541
NUAK2,NM_030952
EMP3,NM_001313905
HSPA1B,NM_005346
GCK,NM_000162
GNRHR,NM_000406
TRIP10,NM_001288962
ZNF565,NM_001042474
FBXL22,NM_001367807
PDE5A,NM_001083
CNTNAP5,NM_001367498
INSYN2A,NM_001039762
FCHSD1,NM_033449
LIN7A,NM_001324423
ZBTB20-AS1,NR_038993
CYP51A1-AS1,NR_122109
WDR64,NM_001367482
NEUROD6,NM_022728
LGALS3BP,NM_005567
ZSWIM8-AS1,NR_038357
TNFRSF1A,NM_001065
PINK1-AS,NR_046507
ST6GALNAC3,NM_001160011
GPR39,NM_001508
C9orf92,NA
C2orf88,NM_001042519
AKAP10,NM_001330152
SPATC1,NM_001134374
GLIPR1L1,NM_001304964
SYNE2,NM_015180
KIF21B,NM_001252100
SPDYE21P,NA
HTT-AS,NR_045414
GREB1L,NM_001142966
RGPD1,NM_001024457
KCNIP4,NM_001035003
CHDH,NM_018397
OCIAD1-AS1,NR_146806
SLC51A,NM_152672
DENND4A,NM_001144823
CLDN4,NM_001305
ARG2,NM_001172
VSIR,NM_022153
TSBP1,NM_001286474
CD160,NM_007053
GLIDR,NM_203448
PCCA-AS1,NR_047686
GPR19,NM_006143
MRPL51,NM_016497
CLIP1-AS1,NR_045382
C16orf74,NM_206967
TRPC5,NM_012471
MRPS2,NM_001371401
COLGALT1,NM_024656
PLET1,NM_001145024
TACR1,NM_001058
FZD1,NM_003505
PCDHGA1,NM_018912
CCNB3,NM_033031
PDLIM2,NM_001368120
MIR210HG,NR_038262
CACNA1A,NM_000068
ERCC6L,NM_001009954
Z99127.1,NA
SMTN,NM_001207017
NUF2,NM_031423
HDAC4-AS1,NR_135575
TUBB2B,NM_178012
SERPINE3,NM_001101320
MIR155HG,NR_001458
TMPRSS3,NM_001256317
SLC38A4,NM_001143824
NCKAP5-AS1,NR_135572
RPL22L1,NM_001099645
DOCK11,NM_144658
PLCG1-AS1,NR_109889
NQO1,NM_000903
GPR82,NM_080817
ZC2HC1C,NM_001042430
PIK3CD,NM_001350234
TMEM158,NM_015444
SH2D4A,NM_001174159
ATP5F1E,NM_006886
C17orf67,NM_001085430
SCIMP,NM_001271842
APOLD1,NM_001130415
ST6GAL1,NM_001353916
AF123462.1,NA
LRP4-AS1,NR_038909
ITPK1-AS1,NR_002808
KCNIP1,NM_001034837
TLE2,NM_001144761
TMC4,NM_001145303
IGFBP7-AS1,NR_034081
PTCSC2,NR_147055
SCAT2,NR_157844
MZF1-AS1,NR_027334
WFS1,NM_001145853
PNPLA3,NM_025225
DLGAP2,NM_001277161
CPNE4,NM_001289112
C3orf49,NM_001355236
S100A6,NM_014624
ALYREF,NM_005782
MIR4713HG,NR_146310
CSMD1,NM_033225
HSPA5,NM_005347
TTC21B-AS1,NR_038983
CSTB,NM_000100
FANCA,NM_000135
RRS1,NM_015169
PNPLA6,NM_001166111
FOXP1,NM_001012505
CARNMT1-AS1,NR_121183
HES1,NM_005524
SFTPD-AS1,NA
HES6,NM_001142853
OPA1-AS1,NR_046634
INHA,NM_002191
HMGA2,NM_001015886
CDHR2,NM_001171976
RBPMS,NM_001008710
KLHL41,NM_006063
MYRFL,NM_182530
PRKCQ,NM_001242413
C3orf70,NM_001025266
C5orf34,NM_198566
NANOS1,NM_001009553
PTPRG-AS1,NR_038281
OPCML,NM_001012393
MAF,NM_001031804
SYNGR2,NM_001320523
PARP9,NM_001146102
PDIA4,NM_001371244
LRRC39,NM_001256385
FAM43B,NM_207334
C12orf40,NM_001031748
DPP10-AS1,NR_036580
ST8SIA1,NM_001304450
CHRM5,NM_001320917
SETBP1,NM_001130110
IQCJ-SCHIP1,NM_001197113
DUSP22,NM_001286555
TNC,NM_001410991
PDCD4,NM_001199492
SELENOP,NM_001085486
ASMTL-AS1,NM_025091
IFNAR2,NM_000874
DIRC3,NR_026597
EGF,NM_001178130
PSENEN,NM_001281532
KCNIP4-IT1,NR_002813
PFKFB1,NM_001271804
GRID1-AS1,NR_038986
CARTPT,NM_004291
SCUBE3,NM_001303136
ZBTB45,NM_001316978
DNA2,NM_001080449
MEIOC,NM_001033659
TMEM72-AS1,NR_033842
SAMD13,NM_001010971
SLC2A1,NM_006516
OST4,NM_001134693
RHPN1,NM_052924
TOP3B,NM_001282112
FZD7,NM_003507
IFITM3,NM_021034
TMBIM1,NM_001321427
PHEX-AS1,NR_046639
PDE6C,NM_006204
HSPB1,NM_001540
MYOT,NM_001135940
MDGA2,NM_001113498
APOBEC2,NM_006789
CHAC2,NM_001008708
C20orf203,NM_182584
KCNMB2,NM_001278911
GLIS1,NM_001367484
RANBP3L,NM_001161429
ITPRIPL2,NM_001034841
ZNF10,NM_015394
ASIC2,NM_001094
CYP3A5,NM_000777
PCDH9-AS4,NR_046637
PYGM,NM_001164716
ABCA3,NM_001089
RALYL,NM_001100391
DDR2,NM_001014796
SLC35F3,NM_001300845
PRSS35,NM_001170423
ITGB1-DT,NR_184020
NFKBIZ,NM_001005474
C16orf96,NM_001145011
TANC1,NM_001145909
WAS,NM_000377
SLC38A2,NM_001307936
DBI,NM_001079862
PVALB,NM_001315532
AHSA1,NM_001321441
LIFR-AS1,NR_103553
CADM2-AS1,NA
PPP1R26-AS1,NR_038969
PTPN7,NM_001199797
EFCAB13,NM_001195192
LRTM1,NM_001304389
TICAM2,NM_021649
PIP4K2A,NM_001330062
TAFA1,NM_001252216
SNTG1,NM_001287813
TRIM29,NM_001330382
PLEKHA5,NM_001143821
CNTNAP3B,NM_001201380
CD99,NM_001122898
DEPP1,NM_007021
C1R,NM_001354346
TMEM132D,NM_133448
LRFN2,NM_020737
FILIP1L,NM_001042459
LAMB1,NM_002291
ABCA7,NM_019112
SVIL,NM_001323599
SHKBP1,NM_138392
SPATA22,NM_001170695
PI15,NM_001324403
ADAMTS16,NM_139056
HELB,NM_001370285
SLC6A1-AS1,NR_046647
SLC3A1,NM_000341
NUMBL,NM_001289979
HPN,NM_001375441
SAMD4A,NM_001161576
IFRD1,NM_001007245
GMPR,NM_006877
MYH11,NM_001040113
EFCAB6-AS1,NR_046563
PRODH,NM_001195226
CHL1-AS1,NR_110739
NEBL-AS1,NR_046283
TMPRSS11D,NM_004262
HPR,NM_001384360
STPG2-AS1,NR_102713
HIST1H2BD,NA
MVP,NM_001293204
ZFP36L1,NM_001244698
CHST6,NM_021615
FO393401.1,NA
CYP1B1-AS1,NM_173652
CNN3,NM_001286055
CPHXL,NM_001355613
GFAP,NM_001131019
ZBTB44-DT,NM_001039787
ZBTB20-AS2,NA
RYR2,NM_001035
C9orf116,NA
JAKMIP3,NM_001104947
LARGE-AS1,NR_038949
ANKRD10-IT1,NA
PCDHB12,NM_018932
MT1M,NM_176870
IRF7,NM_001572
STK24,NM_001032296
DYRK3,NM_001004023
FYB2,NM_001004303
ASTN2-AS1,NR_033973
DNAJB4,NM_001317099
PPFIA2-AS1,NR_120491
AF279873.4,NA
RUNDC3A-AS1,NR_110802
CCNA2,NM_001237
FGF2,NM_001361665
MTMR11,NM_001145862
PRKG1-AS1,NR_038277
COL25A1,NM_001256074
EFNB1,NM_004429
PLCE1,NM_001165979
PEBP4,NM_001363233
BCO1,NM_017429
WDR88,NM_173479
SLIT3,NM_001271946
SLC5A9,NM_001011547
SFT2D3,NM_032740
SDR42E2,NM_001365288
CHGB,NM_001819
BX284613.2,NA
MAP3K6,NM_001297609
AF107885.2,NA
MOXD1,NM_015529
HSPA1A,NM_005345
MTUS2,NM_001033602
ITM2A,NM_001171581
CADM2-AS2,NR_046752
GLI2,NM_001371271
GCNT7,NM_080615
ANGPT2,NM_001118887
EGLN3,NM_001308103
ZCCHC24,NM_153367
DGUOK-AS1,NR_104029
F10,NM_000504
RADIL,NM_018059
PLIN4,NM_001080400
INTS5,NM_030628
NDST1-AS1,NR_105061
BMP1,NM_001199
LYG2,NM_175735
TIMP1,NM_003254
EDNRA,NM_001166055
IER5L,NM_203434
GPR37,NM_005302
SP110,NM_001185015
USHBP1,NM_001297703
SLC28A2,NM_004212
LARS2-AS1,NR_048543
TMTC1,NM_001193451
RPA3,NM_002947
BASP1-AS1,NM_173669
MAK,NM_001242385
DSCC1,NM_024094
CIB2,NM_001271888
PDZD9,NM_001363519
CCSER1,NM_001145065
BX470102.2,NA
TRIM47,NM_033452
PTP4A3,NM_007079
PCDH15,NM_001142763
MRPS6,NM_032476
TEAD3,NM_001395214
STARD13-AS,NR_046693
FOXP1-IT1,NA
UBE2R2-AS1,NR_109755
FAM90A1,NM_001319982
DMC1,NM_001278208
PLOD3,NM_001084
PCDH9-AS2,NR_046527
FZD5,NM_003468
FKBP5,NM_001145775
C6orf99,NA
SLC19A2,NM_001319667
PYCR1,NM_001282279
CEBPD,NM_005195
NTN5,NM_145807
ARID5B,NM_001244638
CRTC3-AS1,NR_120372
NLRC3,NM_178844
KLHL17,NM_198317
RBM5-AS1,NR_045388
UBASH3B,NM_001363365
TMEM131L,NM_001131007
BARD1,NM_000465
BACH2,NM_001170794
XYLT1,NM_022166
ADNP-AS1,NR_110007
PIM1,NM_001243186
PSRC1,NM_001005290
MAMDC2,NM_001347990
CASZ1,NM_001039183
AXDND1,NM_144619
C9orf153,NM_001010907
SLC22A10,NM_001039752
INO80-AS1,NR_170322
RORA-AS1,NR_120339
KCNB2,NM_004770
IL7,NM_000880
EPN2-AS1,NR_048576
ZIC2,NM_007129
BX890604.2,NA
HSD17B8,NM_014234
STARD10,NM_006645
ABCD4,NM_001353591
ADAMTSL1,NM_001040272
MT2A,NM_005953
VEGFA,NM_001025366
LIMK2,NM_001031801
SLC4A2,NM_001199692
ELOVL2-AS1,NR_038962
ZFP36,NM_003407
STPG4,NM_001163561
ABCA12,NM_015657
CELA2B,NM_015849
MT1X,NM_005952
COLEC12,NM_030781
RAI2,NM_001172732
ISYNA1,NM_001170938
WNT7A,NM_004625
MIR1915HG,NM_001010911
NRARP,NM_001004354
ADAMTS9-AS2,NR_038264
PZP,NM_002864
GEMIN7,NM_001007269
PPP1R3C,NM_005398
RNASEH2B-AS1,NR_046552
AGRN,NM_001305275
NAPA-AS1,NR_038452
DNAH6,NM_001370
UGCG,NM_003358
LRRD1,NM_001045475
EVA1B,NM_001304762
KLF7,NM_001270942
RASD1,NM_001199989
PCDH1,NM_001278613
Z82217.1,NA
FBXO2,NM_012168
HPN-AS1,NR_024561
GBP7,NM_207398
BAG3,NM_004281
FTH1,NM_002032
ENTPD7,NM_001349962
APOA1-AS,NR_126362
CCDC167,NM_138493
ACSM6,NM_207321
CPVL,NM_001348052
PLAAT4,NM_004585
FZD9,NM_003508
KCTD3,NM_001319294
STEAP3-AS1,NR_046721
MAEL,NM_001286377
MMP15,NM_002428
ABCC9,NM_001377273
PPL,NM_002705
CFLAR-AS1,NR_040030
ADAM33,NM_001282447
BICRA-AS1,NA
CYP39A1,NM_001278738
EFHB,NM_001330688
SLC35F4,NM_001080455
SDF2L1,NM_022044
TCAP,NM_003673
ZNF804B,NM_181646
P3H2,NM_001134418
SLC15A5,NM_001170798
MARVELD1,NM_031484
TAP1,NM_000593
LXN,NM_020169
NFATC2,NM_001136021
TTC3-AS1,NR_046651
UBR5-AS1,NA
TSIX,NR_003255
ADAMTS9,NM_001318781
G2E3-AS1,NR_151720
MAPRE2,NM_001143826
EGR3,NM_001199880
NAMA,NR_102270
C2orf15,NM_001317992
SMAD9,NM_001127217
C1RL,NM_001297640
ARHGAP18,NM_033515
HS3ST3B1,NM_006041
ZBTB33,NM_001184742
CRYZ,NM_001130042
VILL,NM_001370264
RUNX1,NM_001001890
HIST2H2BE,NA
SPDYE2,NM_001031618
KIAA1217,NM_001098500
CPB2,NM_001278541
LNCSRLR,NR_146297
SLC5A4-AS1,NR_149072
DST,NM_001144769
MIR137HG,NM_001001688
TCF4-AS2,NA
PCDH9-AS3,NR_046636
PP2D1,NM_001252657
ZBTB32,NM_001316902
IL1RAPL2,NM_017416
WIF1,NM_007191
NOD1,NM_001354849
KANK2,NM_001136191
CHRNA4,NM_000744
ETS1,NM_001143820
NDRG1,NM_001135242
ATP2A1,NM_001286075
HTR1E,NM_000865
NHSL2,NM_001013627
IQCM,NM_001363507
UNC5C,NM_003728
CDKL1,NM_001282236
SLC1A1,NM_004170
FAM151A,NM_176782
IL13RA1,NM_001560
SLC39A12-AS1,NR_038419
PM20D1,NM_152491
OVCH1,NM_001353179
EFNA1,NM_004428
FABP5,NM_001444
HS3ST3A1,NM_006042
ANKRD55,NM_001039935
PCAT1,NR_045262
CACNA2D3,NM_018398
VWA1,NM_022834
BX255925.3,NA
PLD5,NM_001195811
PCDH9-AS1,NA
DCT,NM_001129889
GJA9,NM_030772
CCDC78,NM_001031737
MYO5B,NM_001080467
S1PR3,NM_001001938
SNHG15,NR_003697
GLRA1,NM_000171
WHRN,NM_001083885
SLC16A4,NM_001201546
ADAMTS8,NM_007037
VASN,NM_138440
KCNJ13,NM_001172416
SMIM2-AS1,NR_104064
CCDC151,NA
RPE65,NM_000329
SAT1,NM_002970
APOL6,NM_030641
TNNT1,NM_001126132
FAM89A,NM_198552
TBX6,NM_004608
ANGPTL2,NM_012098
SLC30A1,NM_021194
ARHGEF38,NM_001242729
IL1RAP,NM_001167928
Z84468.1,NA
FLNB,NM_001164317
PACRG-AS3,NR_122120
IL1R1,NM_000877
ASB16,NM_080863
IFITM2,NM_006435
HSP90AA1,NM_001017963
YTHDF1,NM_017798
PSMG4,NM_001128591
GPX3,NM_001329790
KPTN,NM_001291296
ACTA2,NM_001141945
SOCS3,NM_001378932
BCO2,NM_001037290
PLOD1,NM_000302
TXNIP,NM_001313972
DIO2,NM_000793
HIF1A-AS3,NR_144368
SYTL4,NM_001129896
SEPTIN4-AS1,NR_110810
PPM1M,NM_001122870
IRAK2,NM_001570
DNAH10,NM_001372106
SYCP2L,NM_001040274
SEMA3D,NM_001384900
CALCRL,NM_001271751
PKN2-AS1,NR_110682
MT1F,NM_001301272
A4GALT,NM_001318038
TRPM4,NM_001195227
SERPING1,NM_000062
PLEKHF1,NM_024310
CDC7,NM_001134419
EPHA2,NM_001329090
ANO6,NM_001025356
IL12RB2,NM_001258214
ITPKC,NM_001411098
NYAP2,NM_001371273
CDKN1A,NM_000389
SFTPD,NM_003019
STIP1,NM_001282652
IGFLR1,NM_001346003
CLIP2,NM_003388
DNAJB1,NM_001300914
COMTD1,NM_144589
HLA-F-AS1,NM_001003807
OSMR,NM_001168355
TTLL6,NM_001130918
CXCR4,NM_001008540
CHEK2,NM_001005735
VCAN-AS1,NR_136215
JHY,NM_001363087
ADAMTS1,NM_006988
C3orf79,NA
ADIRF,NM_006829
KITLG,NM_000899
LLGL2,NM_001015002
MSMO1,NM_001017369
PLP2,NM_002668
DHRS13,NM_144683
NLRC5,NM_001330552
GNA14,NM_004297
