GENE_SYMBOLS,refseq_ids
POLE3,NM_001278255
ATP6V1G1,NM_004888
NDUFA8,NM_001318195
RPL35,NM_007209
RPL12,NM_000976
C9orf16,NA
SET,NM_001122821
TMEM141,NM_032928
PHPT1,NM_001135860
EDF1,NM_001281297
TMEM203,NM_053045
ZNF488,NM_001346932
FRMPD2,NM_001017929
CHCHD1,NM_203298
RPS24,NM_001026
ATP5MD,NA
HRAS,NM_001130442
RPLP2,NM_001004
POLR2L,NM_021128
OR6A2,NM_003696
RPL27A,NM_000990
RPS13,NM_001017
TIMM10,NM_012456
SELENOH,NM_001321335
TMEM258,NM_014206
GNG3,NM_012202
COX8A,NM_004074
BAD,NM_004322
PRDX5,NM_001358511
SAC3D1,NM_001367485
FAU,NM_001997
CCDC85B,NM_006848
BANF1,NM_001143985
MRPL21,NM_181512
ANAPC15,NM_001278485
TIMM8B,NM_012459
RPS25,NM_001028
MRPL51,NM_016497
PTMS,NM_001330333
TPI1,NM_000365
C12orf57,NM_001301834
GABARAPL1,NM_001363598
COX14,NM_001257133
PFDN5,NM_002624
PRR13,NM_001005354
HNRNPA1,NM_002136
BLOC1S1,NM_001487
RPS26,NM_001029
RPL41,NM_001035267
C12orf29,NM_001009894
COX6A1,NM_004373
SRSF9,NM_003769
ARL6IP4,NM_001002251
TMED2,NM_001321445
RPL21,NM_000982
POMP,NM_015932
TPT1,NM_001286272
MZT1,NM_001071775
C14orf119,NM_017924
DCAF11,NM_001163484
NEDD8,NM_006156
RPS29,NM_001030001
RPL36AL,NM_001001
ARF6,NM_001663
ERH,NM_004450
ISCA2,NM_001272007
IFI27L2,NM_032036
COA8,NM_001302652
ATP5MPL,NA
CRIP2,NM_001270837
NOP10,NM_018648
GCHFR,NM_005258
SERF2,NM_001018108
ARPP19,NM_001306191
RSL24D1,NM_016304
PPIB,NM_000942
SNAPC5,NM_001329613
COX5A,NM_004255
MESP1,NM_018670
SNRNP25,NM_024571
ANTKMT,NM_001271285
NDUFB10,NM_004548
RPS2,NM_002952
ELOB,NM_007108
RPS15A,NM_001019
DCTPP1,NM_024096
SEPHS2,NM_012248
PYDC1,NM_152901
MT3,NM_005954
CIAO2B,NM_016062
PSMB10,NM_002801
GABARAPL2,NM_007285
COX4I1,NM_001318786
RPL13,NM_000977
RILP,NM_031430
EMC6,NM_001014764
GABARAP,NM_007278
VAMP2,NM_001330125
RPL26,NM_000987
SNHG29,NM_152350
RPL23,NM_000978
EIF1,NM_005801
VPS25,NM_032353
COA3,NM_001040431
RPL27,NM_000988
ATP5MC1,NM_001002027
NME2,NM_001018137
SUPT4H1,NM_003168
RPL38,NM_000999
JPT1,NM_001002032
SUMO2,NM_001005849
H3F3B,NA
ALYREF,NM_005782
ANAPC11,NM_001002244
CENPX,NM_001271006
DCXR,NM_001195218
MYL12B,NM_001144944
C18orf32,NM_001035005
RPL17,NM_000985
GPX4,NM_001039847
RPS15,NM_001018
UQCR11,NM_006830
OAZ1,NM_001301020
GADD45B,NM_015675
SMIM24,NM_001136503
MRPL54,NM_172251
RPL36,NM_015414
MICOS13,NM_001308240
TGFBR3L,NM_001195259
CTXN1,NM_206833
NDUFA7,NM_005001
RPS28,NM_001031
UBL5,NM_001048241
PIN1,NM_006221
CDKN2D,NM_001800
TRIR,NM_001329738
GADD45GIP1,NM_052850
C19orf53,NM_014047
MISP3,NM_001291291
NDUFB7,NM_004146
RPL18A,NM_000980
LSM4,NM_001252129
NDUFA13,NM_015965
YJEFN3,NM_001190328
COX6B1,NM_001863
SDHAF1,NM_001042631
POLR2I,NM_006233
COX7A1,NM_001864
MRPS12,NM_021107
RPS16,NM_001020
RPS19,NM_001022
AP2S1,NM_001301076
TMEM160,NM_017854
SELENOW,NM_003009
RPL18,NM_000979
RPS9,NM_001013
UBE2S,NM_014501
RPS5,NM_001009
CHMP2A,NM_014453
CHGB,NM_001819
DSTN,NM_001011546
PET117,NM_001164811
SMIM26,NM_001348957
DBNDD2,NM_001048221
ATP5F1E,NM_006886
RPS21,NM_001024
PPDPF,NM_001353423
ATP5PF,NM_001003696
PCP4,NM_006198
MRPL40,NM_001318151
SDF2L1,NM_022044
CHCHD10,NM_001301339
DDT,NM_001084392
XBP1,NM_001079539
UQCR10,NM_001003684
SELENOM,NM_080430
YWHAH,NM_003405
LGALS1,NM_002305
TOMM22,NM_020243
RPS19BP1,NM_194326
SMDT1,NM_033318
NDUFA6,NM_002490
TBL1X,NM_001139466
TMSB4X,NM_021109
NDUFB11,NM_001135998
MAGEH1,NM_014061
RTL5,NM_001024455
COX7B,NM_001866
PGK1,NM_000291
TAF9B,NM_015975
ITM2A,NM_001171581
RPL36A,NM_001199972
BEX1,NM_018476
BEX4,NM_001080425
TCEAL8,NM_001006684
TCEAL5,NM_001012979
TCEAL7,NM_001348258
BEX3,NM_001282674
RPL39,NM_001000
NDUFA1,NM_004541
PNMA5,NM_001103150
ZNF275,NM_001080485
RPL10,NM_001256577
LAGE3,NM_006014
F8A1,NM_012151
