GENE_SYMBOLS,refseq_ids
HIGD2A,NM_138820
TMEM155,NA
DEDD2,NM_001270614
CETN2,NM_004344
NEUROD6,NM_022728
SPCS1,NM_014041
CENPX,NM_001271006
CFL1,NM_005507
TSR3,NM_001001410
NCDN,NM_001014839
FUNDC1,NM_173794
MESP1,NM_018670
MRPS24,NM_032014
RPSA,NM_001304288
NEFM,NM_001105541
FUT1,NM_000148
SEZ6L2,NM_001114099
RFK,NM_018339
PHB,NA
ATP5F1B,NM_001686
SOWAHA,NM_175873
TUBA1A,NM_001270399
CAPNS1,NM_001003962
LSM3,NM_014463
NUDT11,NM_018159
TMSB10,NM_021103
RPL29,NM_000992
SDHAF1,NM_001042631
PRNP,NM_000311
ZNHIT2,NM_014205
MEA1,NM_001318942
RILP,NM_031430
SSTR1,NM_001049
ATP6V0B,NM_001039457
CDK5,NM_001164410
HEY1,NM_001040708
CKB,NM_001362531
UQCRFS1,NM_006003
NRGN,NM_001126181
BANF1,NM_001143985
RHOB,NM_004040
TRAPPC2L,NM_001318524
H1F0,NA
JAKMIP1,NM_001099433
ANAPC15,NM_001278485
SCN1B,NM_001037
COPRS,NM_001330176
TMEM70,NM_001040613
PGRMC1,NM_001282621
DYNLL1,NM_001037494
PCSK1N,NM_013271
C19orf53,NM_014047
NOP10,NM_018648
MYL12B,NM_001144944
BTF3,NM_001037637
CCK,NM_000729
CEBPB,NM_001285878
PRDX5,NM_001358511
COPS9,NM_001163424
TXNDC17,NM_032731
CHCHD10,NM_001301339
BHLHE40,NM_003670
RPL41,NM_001035267
DRAP1,NM_006442
RPL18A,NM_000980
UFC1,NM_016406
ATP5MPL,NA
TMEM81,NM_203376
NCBP2AS2,NM_001355243
TTC9B,NM_152479
RPLP2,NM_001004
MSRB1,NM_001382264
UQCR10,NM_001003684
NAXE,NM_144772
LAGE3,NM_006014
RPRML,NM_203400
EMC6,NM_001014764
S100A6,NM_014624
RTL8C,NM_001078171
RPS15,NM_001018
EEF1A2,NM_001958
GABARAPL2,NM_007285
RPL7A,NM_000972
PEA15,NM_001297576
SF3B5,NM_031287
OST4,NM_001134693
RPL18,NM_000979
CTXN2,NM_001145668
HPS6,NM_024747
ARL6IP1,NM_001313858
RABAC1,NM_006423
ATP6V1G1,NM_004888
GAPDH,NM_001256799
FRAT2,NM_012083
CAMK2N2,NM_033259
UQCRB,NM_001199975
RPS14,NM_001025070
TIMM10,NM_012456
CDKN1B,NM_004064
MAS1,NM_001366704
RPL8,NM_000973
NFKBIE,NM_004556
TMEM147,NM_001242597
MRPL51,NM_016497
DLL3,NM_016941
TSC22D3,NM_001015881
PTRHD1,NM_001013663
SURF2,NM_001278928
ISCA2,NM_001272007
NDUFA6,NM_002490
HSPA8,NM_006597
RPS16,NM_001020
SMIM26,NM_001348957
RPP25L,NM_148178
RPL13,NM_000977
LENG1,NM_024316
BEX3,NM_001282674
SMDT1,NM_033318
NDN,NM_002487
FIS1,NM_016068
BEX1,NM_018476
RPL39,NM_001000
RPS5,NM_001009
RPLP1,NM_001003
EXOSC4,NM_019037
CCT7,NM_001009570
ZNHIT1,NM_006349
CUTA,NM_001014433
BEX5,NM_001012978
PSMB10,NM_002801
RPL3,NM_000967
PCSK1,NM_000439
RHOV,NM_133639
CRIM1-DT,NR_037631
NAP1L2,NM_021963
BTG1,NM_001731
COX8A,NM_004074
ARL4D,NM_001661
FAU,NM_001997
HSP90AA1,NM_001017963
DUSP4,NM_001394
NDUFB10,NM_004548
DCTN3,NM_001281425
COX14,NM_001257133
SRP14,NM_001309434
COX4I1,NM_001318786
HTR5A-AS1,NR_038945
TUBA4A,NM_001278552
ATOX1,NM_004045
TRMT112,NM_001286082
LKAAEAR1,NM_001007125
F8A1,NM_012151
DDT,NM_001084392
EIF5A,NM_001143760
PEBP1,NM_002567
ANKRD65,NM_001145210
ATP5MF,NM_001003713
CLU,NM_001831
RPS19,NM_001022
RPS4X,NM_001007
COX7C,NM_001867
ISOC2,NM_001136201
SEC61G,NM_001012456
SCO2,NM_001169109
PET100,NM_001171155
TRAPPC1,NM_001166621
PSENEN,NM_001281532
ACTB,NM_001101
NGB,NM_021257
TIMP2,NM_003255
MRPL20-AS1,NR_015434
SHC4,NM_203349
RPS13,NM_001017
PHPT1,NM_001135860
RPS3A,NM_001006
C4orf48,NM_001141936
XBP1,NM_001079539
NDUFA13,NM_015965
HIST3H2A,NA
LAMTOR2,NM_001145264
KMO,NM_001410944
MICOS13,NM_001308240
PCBP1,NM_006196
CRIP2,NM_001270837
RPL11,NM_000975
ENDOG,NM_004435
PPDPF,NM_001353423
UBL5,NM_001048241
RPS25,NM_001028
ATP5PF,NM_001003696
RPS23,NM_001025
DUSP6,NM_001946
CD63,NM_001040034
NDUFS6,NM_004553
POLR2L,NM_021128
SNHG15,NR_003697
TGFBR3L,NM_001195259
RPL19,NM_000981
MTLN,NM_001355251
PCBD1,NM_000281
NDUFAF8,NM_001086521
NME1,NM_000269
ANAPC11,NM_001002244
RPS27,NM_001030
ITM2A,NM_001171581
NDUFB3,NM_001257102
APRT,NM_000485
UBXN10-AS1,NA
CITED4,NM_133467
ATP5F1E,NM_006886
ATP5MC1,NM_001002027
NDUFS5,NM_001184979
AURKAIP1,NM_001127229
EEF1B2,NM_001037663
TSPYL1,NM_003309
MRPL40,NM_001318151
SDF2L1,NM_022044
DCXR,NM_001195218
STMN1,NM_001145454
RPS10,NM_001014
TRIB2,NM_021643
ELOB,NM_007108
PRDX1,NM_001202431
TCEAL2,NM_080390
RPL35A,NM_000996
RPL32,NM_000994
RPS21,NM_001024
SSR4,NM_001204526
TMEM251,NA
SNCG,NM_001330120
SELENOK,NM_021237
RPS15A,NM_001019
KDM7A-DT,NR_024451
NME2,NM_001018137
ATP5MD,NA
TCEAL6,NM_001006938
TRAPPC5,NM_001042461
RPL23A,NM_000984
CYP26B1,NM_001277742
MRPL54,NM_172251
MZT2B,NM_001330282
COX7B,NM_001866
PSMB6,NM_001270481
TCEAL5,NM_001012979
NDUFA4,NM_002489
HEXIM1,NM_006460
COX17,NM_001382002
TMEM208,NM_001318217
GSTP1,NM_000852
RPL9,NM_000661
UQCR11,NM_006830
NEDD9,NM_001142393
FGF1,NM_000800
RPL17,NM_000985
RCN1,NM_002901
RASL10A,NM_001007279
RPL36AL,NM_001001
ATP5IF1,NM_016311
RPL7,NM_000971
TMEM258,NM_014206
PET117,NM_001164811
TOMM7,NM_019059
NUDT14,NM_001318380
MAGEE2,NM_138703
NDUFA1,NM_004541
FKBPL,NM_022110
HPCA,NM_002143
RPL34,NM_000995
SOWAHB,NM_001029870
EPN3,NM_017957
JUN,NM_002228
ANTKMT,NM_001271285
RPL22L1,NM_001099645
PCP4,NM_006198
ELK1,NM_001114123
RPS7,NM_001011
ZNF593,NM_015871
PRSS36,NM_001258290
CU633906.5,NA
COX7A1,NM_001864
SOD1,NM_000454
ABCC12,NM_001392028
ATP5MC3,NM_001002256
NDUFC2,NM_001204054
GPR6,NM_001286099
CXorf40A,NA
NDUFB11,NM_001135998
DNPH1,NM_006443
RNF181,NM_016494
PHLDA2,NM_003311
RBP4,NM_001323517
MAFG-DT,NA
RPL21,NM_000982
CRH,NM_000756
ANKRD34C,NM_001146341
RPL35,NM_007209
RASD1,NM_001199989
HSP90AB1,NM_001271969
UBQLN2,NM_013444
NDUFC1,NM_001184986
GADD45GIP1,NM_052850
RPL38,NM_000999
RPL27A,NM_000990
C12orf57,NM_001301834
DYNLRB1,NM_001319157
COX7A2,NM_001366292
KCNA5,NM_002234
AP2S1,NM_001301076
NPB,NM_148896
COX6B1,NM_001863
RPL10A,NM_007104
SERTAD4-AS1,NR_024337
HBQ1,NM_005331
UQCRQ,NM_014402
EGR3,NM_001199880
H1FX,NA
SNHG8,NR_003584
NEFH,NM_021076
RPS9,NM_001013
RPP25,NM_017793
RPS27A,NM_001135592
RPL24,NM_000986
GPX3,NM_001329790
PCDH8,NM_002590
RPL36A,NM_001199972
ALDOA,NM_000034
PPEF1,NM_001377986
HINT1,NM_005340
PRDX2,NM_005809
TUBB,NM_001293212
RPL12,NM_000976
DNAJA1,NM_001314039
EDF1,NM_001281297
HCRTR1,NM_001525
F12,NM_000505
TSTD1,NM_001113205
ATP5F1D,NM_001001975
PEG10,NM_001040152
NDUFAF3,NM_199069
NUDT1,NM_001367553
COX6A1,NM_004373
RPL26,NM_000987
NDUFB2,NM_004546
URB1-AS1,NM_032910
RPS18,NM_022551
IER5,NM_016545
VGF,NM_003378
ALKBH7,NM_032306
TUBB4B,NM_006088
ADCYAP1,NM_001099733
HINT2,NM_032593
C1QTNF4,NM_031909
RPS26,NM_001029
HSPA5,NM_005347
LGALS1,NM_002305
COX6C,NM_004374
CITED1,NM_001144885
SH3BGRL3,NM_031286
ARF5,NM_001662
GGN,NM_152657
TPBGL,NM_001195528
NDUFA11,NM_001193375
FRMPD2,NM_001017929
TMEM256,NM_152766
IER3-AS1,NR_149095
ADTRP,NM_001143948
IFI27L2,NM_032036
MEOX2,NM_005924
NDUFB7,NM_004146
COX5B,NM_001862
RTP1,NM_153708
KRT5,NM_000424
MYCL,NM_001033081
PRR34-AS1,NR_027034
LAMP5,NM_001199897
CARTPT,NM_004291
CCDC65,NM_001286957
ZPBP,NM_001159878
ADAMTSL4-AS1,NM_001025493
TUBB2A,NM_001069
WFS1,NM_001145853
DDIT3,NM_001195053
NCKAP5-AS2,NR_110294
DUSP23,NM_001319658
SSUH2,NM_001256748
NUDT18,NM_024815
PAFAH1B3,NM_001145939
FABP7,NM_001319039
RHO,NM_000539
LPL,NM_000237
MANF,NM_006010
ETV1,NM_001163147
CEP152,NM_001194998
SCAND1,NM_001385710
FRMD6-AS2,NR_047477
LZTS1-AS1,NR_047509
RPS12,NM_001016
SEPTIN5,NM_001009939
TUBB3,NM_001197181
LOR,NA
SPR,NM_003124
GADD45A,NM_001199741
RAB33A,NM_004794
RGS2,NM_002923
SMIM24,NM_001136503
CAVIN3,NM_145040
ZCCHC12,NM_001312891
NEURL3,NM_001080535
FAM87A,NR_103537
MRPL21,NM_181512
CLDN9,NM_020982
CALB1,NM_001366795
NDUFA3,NM_004542
PLK3,NM_004073
UBB,NM_001281716
NEK2,NM_001204182
CTXN3,NM_001048252
GABRG3-AS1,NR_120343
NDST1-AS1,NR_105061
C1orf220,NM_207467
PYDC1,NM_152901
DLGAP1-AS1,NM_001039796
MGARP,NM_032623
Z98884.2,NA
IPO9-AS1,NR_046696
BACE2,NM_012105
PCED1B-AS1,NR_026544
SLC24A1,NM_001254740
NECTIN3-AS1,NR_045114
MRPL53,NM_053050
UFSP1,NM_001015072
DLGAP1-AS2,NM_032691
MRAP,NM_001285394
LSR,NM_001260489
ACTC1,NM_001406482
HSD11B2,NM_000196
CELF2-AS2,NR_046108
SDC1,NM_001006946
SMIM1,NM_001163724
IL18,NM_001243211
TSPAN16,NM_001282509
Z84468.1,NA
KCNMA1-AS3,NR_126365
OR10A2,NM_001004460
GADD45B,NM_015675
CXorf40B,NA
LBHD2,NM_001330236
NUPR2,NM_001145712
SLC22A25,NM_001394058
MIF,NM_002415
HIST2H2BE,NA
Z94057.1,NA
UBC,NM_021009
CEBPA-DT,NR_026887
RNF157-AS1,NR_040017
MYOM1,NM_003803
HHLA2,NM_001282556
DNAJB4,NM_001317099
MTCP1,NM_001018025
INE1,NM_003669
LY6D,NM_003695
SFTA1P,NR_027082
PLA2G2C,NM_001105572
FIGNL2-DT,NR_135803
RBP5,NM_001329454
RTL1,NM_001134888
CCDC196,NM_001004331
SLC30A2,NM_001004434
DKK1,NM_012242
CHRM3-AS2,NR_103776
THRIL,NR_110375
NR4A1,NM_001202233
MBNL3,NM_001170701
DUSP2,NM_004418
KIRREL3-AS2,NR_046986
KIF4B,NM_001099293
ITPRID1,NM_001257967
BCL2L14,NM_001370268
RBP2,NM_004164
FMOD,NM_002023
LAMB3,NM_000228
PGLYRP1,NM_005091
MROH6,NM_001100878
SPDYE5,NM_001099435
FKBP2,NM_001135208
DUSP27,NA
USP46-AS1,NA
ANGPTL2,NM_012098
NEURL1-AS1,NR_120675
NXPE2,NM_182495
VPS9D1-AS1,NR_036480
MSH5,NM_002441
GCNT7,NM_080615
GLYAT,NM_005838
C7orf57,NM_001100159
DNAJB5,NM_001135004
SERPINE3,NM_001101320
PRKCA-AS1,NR_110822
BICRA-AS1,NA
MORC2-AS1,NM_153044
COL22A1,NM_152888
C17orf78,NM_001321399
NTRK1,NM_001007792
ACMSD,NM_001307983
WASF3-AS1,NA
HAAO,NM_012205
DCDC2B,NM_001099434
PPEF2,NM_006239
FZD1,NM_003505
SNX31,NM_001363720
INSRR,NM_014215
PEX5L-AS2,NR_110059
IGSF21-AS1,XR_001737917
SPDYE1,NM_001378423
CXCL5,NM_002994
SCGN,NM_006998
MYH7,NM_000257
KCNJ13,NM_001172416
OGFRP1,NR_036498
ALG1L2,NM_001136152
C3orf49,NM_001355236
SLC5A3,NM_006933
CR1L,NM_175710
INO80-AS1,NR_170322
MED4-AS1,NR_046511
DNAJB7,NM_145174
DLGAP2-AS1,NR_103863
ADRA1D,NM_000678
EDDM13,NM_001354658
LUARIS,NR_038276
SPDYE21P,NA
NAV2-AS3,NR_174949
CLDN20,NM_001001346
TM4SF19,NM_001204897
LAG3,NM_001414176
SLC22A8,NM_001184732
PRELP,NM_002725
SULT1C2,NM_001056
SRGAP2-AS1,NR_104189
PPFIA2-AS1,NR_120491
PCDH9-AS1,NA
CERS6-AS1,NR_045786
TRPA1,NM_007332
ARHGAP26-AS1,NR_046680
YTHDF3-AS1,NA
TNFSF13B,NM_001145645
ARHGEF38,NM_001242729
FGF12-AS1,NR_046596
KLHL10,NM_001329595
Z98885.3,NA
CEACAM1,NM_001024912
ERICH3-AS1,NR_121670
LARGE-AS1,NR_038949
SPINK8,NM_001080525
EVI2B,NM_006495
RAI1-AS1,NR_130894
AF127936.2,NA
SUN3,NM_001030019
PLN,NM_002667
PCCA-AS1,NR_047686
CACNG5,NM_001371476
CRYBG1,NM_001371242
RAB25,NM_020387
APOA1-AS,NR_126362
SLC3A1,NM_000341
GHRL,NM_001134941
MED14OS,NM_001289773
KCNMA1-AS1,NR_120655
ATP1A1-AS1,NM_032766
PCDH9-AS2,NR_046527
CADM3-AS1,NR_037870
DOK7,NM_001164673
SLC22A6,NM_004790
CMTM2,NM_001199317
GNA14-AS1,NR_121184
BX324167.1,NA
TPO,NM_000547
SYNPO2L,NM_001114133
PTTG1,NM_001282382
NECTIN1-AS1,NR_183634
SLC22A24,NM_001136506
CADM2-AS2,NR_046752
ADAMTS2,NM_014244
RAET1E,NM_001243325
APOLD1,NM_001130415
PRICKLE2-AS3,NR_046702
FAT2,NM_001447
CTBP1-AS,NR_104331
CRYGD,NM_006891
GPR18,NM_001098200
Z99758.1,NA
DNAH11,NM_001277115
AF064866.1,NA
PDC,NM_002597
PRMT5-AS1,NR_120599
LNX1-AS1,NR_046622
WWC3-AS1,NA
STAG3,NM_001282716
OOSP1,NM_001395276
STARD13-AS,NR_046693
TTC29,NM_001300761
FN1,NM_001306129
HIST1H3E,NA
AF067845.2,NA
SPDYE3,NM_001004351
GPC6-AS1,NR_046535
SEC14L4,NM_001161368
OSBPL10-AS1,NR_049771
ATP6V0A4,NM_020632
LEPR,NM_001003679
ATP5MGL,NM_001165877
OPN1SW,NM_001385125
SRD5A3-AS1,NR_037969
UNC5B-AS1,NR_038453
Z99496.2,NA
ERFL,NM_001365103
ZMYM4-AS1,NR_046659
SPNS3,NM_001320449
JRKL-AS1,NR_047481
EGR1,NM_001964
RTL9,NM_001385449
AARD,NM_001025357
RSPH4A,NM_001010892
GJC3,NM_181538
TRIM77,NM_001146162
LMO7-AS1,NR_120410
DIAPH2-AS1,NR_125391
LDLRAD4-AS1,NR_040031
CISH,NM_013324
SIDT1-AS1,NA
PLSCR2,NM_001199978
ZBTB32,NM_001316902
SHANK2-AS1,NR_046567
CADM2-AS1,NA
SULT1C4,NM_001321770
FAM217A,NM_173563
C12orf40,NM_001031748
ABCA9-AS1,NR_126414
TMEM140,NM_018295
KDM4A-AS1,NR_033827
TMC4,NM_001145303
KIRREL3-AS1,NR_174952
RELB,NM_001411087
TTC21B-AS1,NR_038983
GRM7-AS1,NR_046606
AF131216.1,NA
C8orf89,NM_001243237
RGL4,NM_001329424
B3GNT5,NM_032047
WDFY3-AS1,NR_046707
MYLK-AS2,NR_046629
ZNF695,NM_001204221
ST7-AS2,NR_002331
ABCC5-AS1,NR_046570
RPEL1,NM_001143909
KCNE1,NM_000219
PEX5L-AS1,NA
C9orf106,NA
ECM2,NM_001197295
NAV2-AS2,NR_046672
PCDH9-AS3,NR_046636
SCUBE3,NM_001303136
DOCK4-AS1,NR_103806
WASHC5-AS1,NR_170219
PACRG-AS1,NR_028390
PCAT18,NR_024259
PKD2L2,NM_001258448
INTS9-AS1,NA
USP12-AS1,NR_046547
TBL1XR1-AS1,NR_174966
GPR132,NM_001278694
ARMC2-AS1,NR_104137
COL13A1,NM_001130103
LY86,NM_004271
EPN2-AS1,NR_048576
SCARNA9,NR_002569
APOBEC4,NM_203454
CXCL17,NM_198477
SLC23A1,NM_005847
BX470102.2,NA
Z99289.1,NA
TSPAN11,NM_001080509
NEK5,NM_001365552
NRG3-AS1,NR_120666
NCOA7-AS1,NR_126386
ASTN2-AS1,NR_033973
FGFR4,NM_001291980
SPDYE2,NM_001031618
TAS2R8,NM_023918
DSCAM-AS1,NR_038896
PLA2G4C-AS1,NR_132363
MAL2-AS1,NR_149111
C6orf99,NA
P4HA3,NM_001288748
PROCR,NM_006404
HVCN1,NM_001040107
OMD,NM_005014
FGF12-AS2,NR_046598
EDRF1-AS1,NR_120633
DCUN1D2-AS,NA
PRSS48,NM_001353611
KCNQ5-AS1,NR_046621
TRPC5OS,NM_001195576
RNF212B,NM_001282322
CNTN4-AS2,NR_046555
IQCJ-SCHIP1-AS1,NR_121669
RPRM,NM_019845
Z95115.2,NA
GPR82,NM_080817
MSC,NM_005098
SLC28A2,NM_004212
FOXP1-AS1,NR_126463
TAGAP,NM_001278733
ALG13-AS1,NA
ANKRD30A,NM_052997
ALKBH3-AS1,NR_038907
S100A7,NM_002963
EFCAB14-AS1,NR_038827
ACBD3-AS1,NR_146443
CHL1-AS1,NR_110739
ZNF385D-AS1,NR_046731
TTC3-AS1,NR_046651
GOLGA6L7,NM_001365371
GPR183,NM_004951
CSMD2-AS1,NR_038372
MYCBP2-AS1,NR_046716
OGN,NM_014057
VIPR1-AS1,NR_046654
SLC24A5,NM_205850
ELF3-AS1,NR_146472
DAB1-AS1,NR_104362
FGF10,NM_004465
RNF148,NM_198085
KLRD1,NM_001114396
TIMP4,NM_003256
ASPN,NM_001193335
HTR2B,NM_000867
TEX15,NM_001350162
GPR87,NM_023915
WASIR2,NR_130735
ACSBG2,NM_001289177
NPIPB6,NM_001282524
DUSP1,NM_004417
IL7,NM_000880
PCDH9-AS4,NR_046637
ART4,NM_001354646
Z73495.1,NA
ANKUB1,NM_001144960
PTPN7,NM_001199797
LMF1-AS1,NR_110945
CKS2,NM_001827
DGAT2L6,NM_198512
AF212831.1,NA
DOCK6,NM_001367830
ZNF750,NM_024702
KLRB1,NM_002258
ERICH6,NM_001308234
OVCH1,NM_001353179
MYT1L-AS1,NR_024468
COL18A1-AS1,NM_199175
PCDHGA7,NM_018920
MACROD2-AS1,NR_037841
Z99774.1,NA
BTBD18,NM_001145101
STAU2-AS1,NR_038406
AD001527.1,NA
GLIPR1L1,NM_001304964
TCF4-AS2,NA
LSAMP-AS1,NR_109998
LONRF3,NM_001031855
L3MBTL4-AS1,NR_110765
OCIAD1-AS1,NR_146806
FGF14-AS1,NR_125912
ACKR4,NM_016557
NAPA-AS1,NR_038452
GATA2-AS1,NR_125398
WARS2-IT1,NR_126447
TRPM2-AS,NR_109964
CYP2A6,NM_000762
RBPMS,NM_001008710
TAS2R10,NM_023921
SERPIND1,NM_000185
NAV2-AS1,NA
GK-AS1,NR_046603
Z82215.1,NA
PLG,NM_000301
AOC3,NM_001277731
PACRG-AS2,NR_110871
CLEC20A,NM_001001689
DYTN,NM_001093730
TSPAN32,NM_005705
ANKRD61,NM_001271700
CCDC192,NM_001317938
HSD11B1,NM_001206741
TRIB1,NM_001282985
ATP1B3-AS1,NA
CILP,NM_003613
LCTL,NM_001278562
GAL,NM_015973
SLC18A2,NM_003054
AGBL1,NM_001386094
MAGI1-AS1,NR_046575
ADCY10,NM_001167749
DOCK9-AS1,NR_046663
