GENE_SYMBOLS,refseq_ids
RPL35A,NM_000996
PRDX5,NM_001358511
PHPT1,NM_001135860
RPL11,NM_000975
COX5B,NM_001862
TOMM7,NM_019059
POLE3,NM_001278255
GABARAPL1,NM_001363598
NDUFA1,NM_004541
NDUFB3,NM_001257102
COX7C,NM_001867
FIS1,NM_016068
ATP5MC1,NM_001002027
ISCU,NM_001301140
ALYREF,NM_005782
RPL17,NM_000985
MRPL54,NM_172251
SNHG8,NR_003584
NDUFS5,NM_001184979
FAM50B,NM_012135
HBQ1,NM_005331
COX7B,NM_001866
ANKRD65,NM_001145210
DCTPP1,NM_024096
EFCAB8,NM_001143967
RPS5,NM_001009
ELOB,NM_007108
BEX5,NM_001012978
LSM10,NM_032881
HIGD2A,NM_138820
PRR13,NM_001005354
RHOV,NM_133639
RNASEK,NM_001004333
SUPT4H1,NM_003168
OAZ1,NM_001301020
DNPH1,NM_006443
RPS15,NM_001018
RPL18,NM_000979
LGALS1,NM_002305
RPL9,NM_000661
RPS10,NM_001014
ZNHIT1,NM_006349
GLRX5,NM_016417
GPX4,NM_001039847
SMDT1,NM_033318
RNF181,NM_016494
EMC6,NM_001014764
HDDC3,NM_001286451
ANAPC11,NM_001002244
ATP5PF,NM_001003696
CCDC85B,NM_006848
NDUFB10,NM_004548
RPL32,NM_000994
RPL21,NM_000982
RPL38,NM_000999
MRPL40,NM_001318151
RPS27A,NM_001135592
PET117,NM_001164811
LY6E,NM_001127213
RPP25L,NM_148178
NUDT15,NM_001304745
EEF1B2,NM_001037663
BTF3,NM_001037637
FTH1,NM_002032
NME1,NM_000269
NME2,NM_001018137
RPS16,NM_001020
VDAC1,NM_001401008
FNDC4,NM_022823
PYURF,NM_032906
RPL34,NM_000995
RPS3A,NM_001006
DCTN3,NM_001281425
STUB1,NM_001293197
TXNDC17,NM_032731
GABARAP,NM_007278
JPT1,NM_001002032
ATP6V1E1,NM_001039366
RPL36AL,NM_001001
RPL15,NM_001253379
POLR3K,NM_016310
GADD45GIP1,NM_052850
SNHG15,NR_003697
COPS7A,NM_001164093
NDUFA4,NM_002489
TMEM258,NM_014206
IGFBP6,NM_002178
C14orf119,NM_017924
NOP10,NM_018648
UQCRFS1,NM_006003
TIMM13,NM_012458
RPS19,NM_001022
C1orf216,NM_001348691
THEM5,NM_182578
COX6B1,NM_001863
RPS27,NM_001030
HTR5A-AS1,NR_038945
SCGN,NM_006998
RPL13,NM_000977
UFC1,NM_016406
RPL22L1,NM_001099645
RPL26,NM_000987
RPL19,NM_000981
RPLP1,NM_001003
NDUFB7,NM_004146
GABARAPL2,NM_007285
RPS9,NM_001013
MAGEF1,NM_022149
MICOS13,NM_001308240
RPL24,NM_000986
POLR2L,NM_021128
MLLT11,NM_006818
NDUFC1,NM_001184986
EDF1,NM_001281297
DRAP1,NM_006442
EIF1B,NM_005875
RPS25,NM_001028
SMKR1,NM_001195243
CTXN1,NM_206833
RPS7,NM_001011
RPS12,NM_001016
RPL7,NM_000971
PARD6A,NM_001037281
SLC25A5,NM_001152
SNCG,NM_001330120
FKBP1B,NM_001322963
IMP3,NM_018285
ZMAT2,NM_144723
PCP4,NM_006198
UBE2M,NM_003969
RPL7A,NM_000972
TSTD1,NM_001113205
AP1S1,NM_001283
RPL8,NM_000973
RPS26,NM_001029
APRT,NM_000485
C20orf27,NA
GNG3,NM_012202
TPI1,NM_000365
PSMB6,NM_001270481
PRELID1,NM_001271828
RPL27A,NM_000990
MRPL21,NM_181512
UBE2S,NM_014501
FRMPD2,NM_001017929
PET100,NM_001171155
IMP4,NM_001320304
SURF2,NM_001278928
MSRB1,NM_001382264
RPL3,NM_000967
PGK1,NM_000291
RPS23,NM_001025
SAC3D1,NM_001367485
AURKAIP1,NM_001127229
PFN2,NM_002628
COX6A1,NM_004373
BEX3,NM_001282674
MEA1,NM_001318942
CITED1,NM_001144885
RAB5IF,NM_001199534
BANF1,NM_001143985
STOML2,NM_001287031
TOMM22,NM_020243
RPSA,NM_001304288
POP7,NM_005837
SCN1B,NM_001037
GADD45A,NM_001199741
CALM3,NM_001329921
BEX1,NM_018476
MRPS17,NM_015969
URB1-AS1,NM_032910
MIEN1,NM_001330206
SDF2L1,NM_022044
RPS18,NM_022551
POMC,NM_000939
PSENEN,NM_001281532
AIP,NM_001302959
RAN,NM_001300796
YWHAH,NM_003405
LKAAEAR1,NM_001007125
CDKN2D,NM_001800
CAVIN3,NM_145040
MOAP1,NM_022151
RPS4X,NM_001007
C4orf48,NM_001141936
NPM3,NM_006993
TINF2,NM_001099274
TMEM256,NM_152766
RPL23A,NM_000984
TRAPPC2L,NM_001318524
MRPL17,NM_022061
ITM2C,NM_001012514
AP2M1,NM_001025205
WASIR2,NR_130735
ENDOG,NM_004435
NDUFAF8,NM_001086521
RPRML,NM_203400
PHLDA2,NM_003311
MZT1,NM_001071775
LENG1,NM_024316
CALM2,NM_001305624
TUSC2,NM_007275
ANTKMT,NM_001271285
SMIM1,NM_001163724
ATP5F1D,NM_001001975
DYNLL1,NM_001037494
CSTB,NM_000100
SEPHS2,NM_012248
ZNF593,NM_015871
MYL12B,NM_001144944
CXorf40B,NA
ATP5MC3,NM_001002256
XBP1,NM_001079539
LAMTOR1,NM_017907
C16orf91,NA
RPL10A,NM_007104
CRH,NM_000756
ATP6V1F,NM_001198909
STK16,NM_001008910
NDUFB11,NM_001135998
NSG1,NM_001040101
CHGB,NM_001819
RASL10B,NM_033315
PTRHD1,NM_001013663
ATP6V1G2,NM_001204078
BAD,NM_004322
NDUFA11,NM_001193375
WBP2,NM_001330499
ATP6V1G1,NM_004888
HINT1,NM_005340
NEFL,NM_006158
TPRG1L,NM_182752
MAS1,NM_001366704
SMIM38,NM_001369201
NUDT14,NM_001318380
UBA52,NM_001033930
HOMER1,NM_001277077
SRP14,NM_001309434
CCDC115,NM_001321118
MANF,NM_006010
SNU13,NM_001003796
RAB33A,NM_004794
TCEAL6,NM_001006938
PSMD8,NM_002812
CD59,NM_000611
COMMD8,NM_001329668
TRAPPC1,NM_001166621
MYO1E,NM_004998
DLL3,NM_016941
IER3-AS1,NR_149095
AARD,NM_001025357
PMFBP1,NM_001160213
ATG101,NM_001098673
DDIT3,NM_001195053
ACTG1,NM_001199954
PPDPF,NM_001353423
GET3,NM_001371488
RAB3A,NM_002866
SPRED2,NM_001128210
PYDC1,NM_152901
DCXR,NM_001195218
SEZ6L2,NM_001114099
C3orf80,NM_001168214
ITM2A,NM_001171581
TMEM54,NM_001329722
TEX55,NM_152539
SKP1,NM_006930
LBHD2,NM_001330236
NPB,NM_148896
SMIM24,NM_001136503
TRAPPC5,NM_001042461
CUTA,NM_001014433
TTC9B,NM_152479
TSR3,NM_001001410
MRPL20-AS1,NR_015434
HIST3H2A,NA
MRPS34,NM_001300900
TMEM184A,NM_001097620
NDUFC2,NM_001204054
UBL4A,NM_014235
SF3B5,NM_031287
TCEAL2,NM_080390
MRPL53,NM_053050
CCDC106,NM_001370467
SOD1,NM_000454
NUPR2,NM_001145712
PRKCA-AS1,NR_110822
LDHA,NM_001135239
SSR4,NM_001204526
CD63,NM_001040034
AP2S1,NM_001301076
SNX17,NM_001267059
ARPP19,NM_001306191
KTI12,NM_138417
RAI1-AS1,NR_130894
TMEM251,NA
PRKAR1A,NM_001276289
FAM32A,NM_014077
PHB,NA
TMEM35A,NM_021637
TMEM208,NM_001318217
Z82215.1,NA
SLC25A6,NM_001636
MRPL49,NM_004927
NEFH,NM_021076
PRAF2,NM_007213
YTHDF3-AS1,NA
PRELP,NM_002725
RPP25,NM_017793
CFL2,NM_001243645
SULT4A1,NM_014351
SLC25A4,NM_001151
MAGEH1,NM_014061
DEXI,NM_014015
TRARG1,NM_172367
SFRP2,NM_003013
RGS4,NM_001102445
DIRAS1,NM_145173
DUSP23,NM_001319658
SPRYD3,NM_032840
WDR83OS,NM_016145
PINK1,NM_032409
CCK,NM_000729
SNN,NM_003498
ALKBH7,NM_032306
PRDX1,NM_001202431
SARAF,NM_001284239
STMND1,NM_001190766
SHISA4,NM_198149
CCT7,NM_001009570
TUBA1A,NM_001270399
NEK2,NM_001204182
PNMA1,NM_006029
ZNHIT2,NM_014205
NDUFAF3,NM_199069
TGOLN2,NM_001206840
NAP1L5,NM_153757
SRP9,NM_001130440
F8A1,NM_012151
ARHGDIG,NM_001176
MED14OS,NM_001289773
GAPDH,NM_001256799
GADD45B,NM_015675
EEF1G,NM_001404
TAF13,NM_005645
ARL4D,NM_001661
NR2F6,NM_005234
ATP6V0E2,NM_001100592
YWHAB,NM_003404
TUSC1,NM_001004125
PITHD1,NM_020362
PEF1,NM_001359651
NDUFA3,NM_004542
RRS1,NM_015169
ALDOA,NM_000034
NAXE,NM_144772
COLEC11,NM_001255982
DNAJA1,NM_001314039
GSTP1,NM_000852
HMGA1,NM_001319077
OTUB1,NM_017670
COPRS,NM_001330176
PLEKHF1,NM_024310
EXOSC4,NM_019037
CRIM1-DT,NR_037631
PCED1B,NM_001281429
ARL2,NM_001199745
NLGN4Y-AS1,NR_046504
MTRNR2L8,NM_001190702
PRSS36,NM_001258290
BORCS6,NM_017622
TMEM155,NA
CFL1,NM_005507
ADAMTS1,NM_006988
FEN1,NM_004111
HSD11B2,NM_000196
SCAND1,NM_001385710
TRMT112,NM_001286082
SALL2,NM_001291446
CDK2AP1,NM_001270433
PRICKLE2-AS3,NR_046702
FAM89B,NM_001098784
CEBPA-DT,NR_026887
SOCS3,NM_001378932
ARF5,NM_001662
NECTIN1-AS1,NR_183634
STMN1,NM_001145454
ELFN1,NM_001128636
LY6D,NM_003695
FKBP4,NM_002014
ATP5F1B,NM_001686
C3orf22,NM_152533
NMUR2,NM_020167
SPRED1,NM_152594
PGAM1,NM_001317079
UBASH3B,NM_001363365
DNAJB9,NM_012328
HCRTR1,NM_001525
TBCC,NM_003192
SLC5A3,NM_006933
PCBD1,NM_000281
TBC1D10C,NM_001256508
ARF6,NM_001663
DCTN1,NM_001135040
KDM7A-DT,NR_024451
PTGES,NM_004878
SCN2B,NM_004588
HSPA8,NM_006597
FKBP2,NM_001135208
PELO,NM_015946
JRKL-AS1,NR_047481
DHCR24,NM_014762
HIGD1A,NM_001099668
MAFG-DT,NA
SELENOK,NM_021237
CYP26B1,NM_001277742
LAMB3,NM_000228
SCOC,NM_001153446
DND1,NM_194249
FAP,NM_001291807
CRIP2,NM_001270837
C18orf54,NM_001288980
CREB3,NM_006368
PKM,NM_001206796
FOXO4,NM_001170931
HIST2H2BE,NA
HPS6,NM_024747
TMEM47,NM_031442
CYTH4,NM_001318024
SLC25A11,NM_001165417
CCDC184,NM_001013635
CAPNS1,NM_001003962
IGSF21-AS1,XR_001737917
UNC5B-AS1,NR_038453
SHANK2-AS1,NR_046567
RNF26,NM_032015
MIR22HG,NM_001001870
CETN2,NM_004344
PTTG1,NM_001282382
CTXN3,NM_001048252
CDK5,NM_001164410
CALR,NM_004343
ATP6AP2,NM_005765
SCO2,NM_001169109
LMCD1,NM_001278233
FRMD6,NM_001042481
SPRY4-AS1,NR_120664
PCDH18,NM_001300828
FABP7,NM_001319039
CD81,NM_001297649
ATXN7L3B,NM_001136262
AGBL1,NM_001386094
HIST1H3E,NA
GRINA,NM_000837
HAO2,NM_001005783
CLDN9,NM_020982
BIK,NM_001197
NDN,NM_002487
ZCCHC12,NM_001312891
MDH2,NM_001282403
PCA3,NR_015342
MIF,NM_002415
NR4A3,NM_006981
NGRN,NM_001033088
LPL,NM_000237
EIF4G2,NM_001042559
CITED4,NM_133467
THY1,NM_001311160
PDXP,NM_020315
ART3,NM_001130016
NUDT18,NM_024815
CHRM5,NM_001320917
FKBPL,NM_022110
ANKRD34A,NM_001039888
SPDYE17,NM_001351351
KLRB1,NM_002258
EHF,NM_001206615
KRT5,NM_000424
CISH,NM_013324
ALDOC,NM_005165
CU633906.5,NA
PCSK1,NM_000439
ENPEP,NM_001379611
ETV5,NM_004454
RAET1E,NM_001243325
RETREG2,NM_001321109
NEURL1-AS1,NR_120675
USP12-AS1,NR_046547
CYP2A6,NM_000762
ADO,NM_032804
APOBEC4,NM_203454
AF064866.1,NA
NGB,NM_021257
PNMA8A,NM_001103149
ARHGDIA,NM_001185077
PSG4,NM_001276495
ATP1B3-AS1,NA
FRAT2,NM_012083
CALM1,NM_001166106
DNAJB5,NM_001135004
YPEL3,NM_001145524
RASL10A,NM_001007279
LDLRAD4-AS1,NR_040031
HES4,NM_001142467
ARAP1-AS2,NR_146780
ENO2,NM_001975
C17orf78,NM_001321399
ST8SIA6-AS1,NR_034129
MTCH1,NM_001271641
FAM87A,NR_103537
PRR34-AS1,NR_027034
DYNLRB1,NM_001319157
FGF17,NM_001304478
CCN1,NM_001554
NFATC2,NM_001136021
MALL,NM_001371559
EIF4A2,NM_001967
GJD2,NM_020660
MRAP,NM_001285394
LINGO1-AS1,NM_001242772
GSG1,NM_001080554
JAKMIP1,NM_001099433
Z97989.1,NA
