GENE_SYMBOLS,refseq_ids
PLVAP,NM_031310
RORA-AS1,NR_120339
DEPTOR,NM_001283012
TCEAL7,NM_001348258
GNG10,NM_001017998
PGS1,NM_024419
ECT2,NM_001258315
ARPIN,NM_001282380
ST6GALNAC5,NM_001320273
HLA-DPA1,NM_001242524
TPT1,NM_001286272
FAM110B,NM_001377989
RGS6,NM_001204416
HECW1,NM_001287059
FAM198B-AS1,NA
KSR2,NM_173598
HCST,NM_001007469
CPEB4,NM_001308189
SEMA6A,NM_001300780
DUOX1,NM_017434
GRAMD1A,NM_001136199
RPS15A,NM_001019
CTSD,NM_001909
ADHFE1,NM_144650
ANTXR1,NM_001410840
LDLRAD3,NM_001304263
HSPA1B,NM_005346
FKBP5,NM_001145775
NOTCH1,NM_017617
WNT5A,NM_001256105
RELA,NM_001145138
SLC44A5,NM_001130058
GPC6,NM_005708
CACNA2D3,NM_018398
CD68,NM_001040059
PLXNC1,NM_005761
STEAP3,NM_001008410
SFXN2,NM_001350989
LRRN3,NM_001099658
PDZRN4,NM_001164595
TSHZ2,NM_001193421
IFITM3,NM_021034
HSPA5,NM_005347
PRICKLE2,NM_001370528
KCND2,NM_012281
ZC3HAV1,NM_001363491
PLOD3,NM_001084
SORCS1,NM_001013031
KHDRBS2,NM_001350622
IQCJ-SCHIP1,NM_001197113
FAM153CP,NM_001079527
SRRM4,NM_194286
IKZF2,NM_001079526
CDH26,NM_001348204
TAFA1,NM_001252216
ITGB2-AS1,NR_038311
HSP90B1,NM_003299
PDE5A,NM_001083
RALGPS2,NM_001286247
NUP210,NM_024923
ZEB1-AS1,NR_024284
VSIG4,NM_001100431
RTTN,NM_001318520
MKNK2,NM_017572
MSH5,NM_002441
ALOX15B,NM_001039130
TMEM70,NM_001040613
ABCA7,NM_019112
AGFG1,NM_001135187
CALN1,NM_001017440
GALNT13,NM_001301627
TNFRSF11A,NM_001270949
FAM89A,NM_198552
VGF,NM_003378
PTPN14,NM_005401
SIGLEC9,NM_001198558
SGCB,NM_000232
CLSTN2,NM_022131
TMEM176B,NM_001101311
BAALC-AS1,NR_034092
NME9,NM_001349018
FMC1,NM_197964
PDIA6,NM_001282704
IL4R,NM_000418
SNHG16,NR_038108
SRGAP1,NM_001346201
FAM177B,NM_001324080
SLC25A37,NM_001317812
SCIN,NM_001112706
MANF,NM_006010
OST4,NM_001134693
CD14,NM_000591
MACROD1,NM_001411019
PDIA4,NM_001371244
FAM20A,NM_001243746
EDEM1,NM_014674
SAMD1,NM_138352
ENPP1,NM_006208
SPP1,NM_000582
BASP1-AS1,NM_173669
KCNIP1,NM_001034837
ZMAT4,NM_001135731
BCO2,NM_001037290
BRINP2,NM_021165
INAFM2,NM_001301268
SBNO2,NM_001100122
C17orf67,NM_001085430
SRC,NM_005417
CHSY1,NM_014918
PARP9,NM_001146102
PEBP4,NM_001363233
EML3,NM_001300793
LIMK2,NM_001031801
SYCP2,NM_014258
GPR155,NM_001033045
TIMM8B,NM_012459
EPB41L3,NM_001281533
RASGEF1C,NM_001031799
SOCS6,NM_004232
DNAAF4,NM_001033559
SLC17A9,NM_001302643
MYOM1,NM_003803
DNAJC3,NM_006260
MTCP1,NM_001018025
NOP10,NM_018648
ARMH1,NM_001004307
SPATA1,NM_001081472
F13A1,NM_000129
CRTC3,NM_001042574
UNC13C,NM_001080534
MPHOSPH6,NM_005792
PSMB9,NM_002800
HSPA6,NM_002155
CEMIP2,NM_001135820
IFI30,NM_006332
TMEM154,NM_152680
ENOSF1,NM_001126123
IL21R,NM_021798
TLR2,NM_001318787
SDF2L1,NM_022044
STARD13,NM_001243466
PIM1,NM_001243186
PPID,NM_005038
LAP3,NM_015907
TSPOAP1-AS1,NR_038410
PDIA3,NM_005313
HEATR3,NM_001329729
VAMP8,NM_003761
GOLGA4,NM_001172713
ADGRE2,NM_001271052
MCF2,NM_001099855
DLGAP2,NM_001277161
FSTL5,NM_001128427
C12orf40,NM_001031748
CHI3L1,NM_001276
TNFRSF1B,NM_001066
AMPD2,NM_001257361
LIPG,NM_001308006
FCGBP,NM_003890
HSPB1,NM_001540
RPA3,NM_002947
OLFM3,NM_001288821
GPN3,NM_001164372
MIR181A1HG,NR_040073
ARSG,NM_001267727
CBWD6,NA
EMC10,NM_175063
ASTN1,NM_001286164
PPP1R3B,NM_001201329
SLC16A1,NM_001166496
PCNX1,NM_001308160
SIPA1L1,NM_001284245
ANKRD30BL,NM_001024655
HERC6,NM_001013000
ACOT11,NM_015547
HRH2,NM_001131055
TICAM2,NM_021649
KIAA1217,NM_001098500
ZNF804A,NM_194250
CPM,NM_001005502
SPATA6,NM_001286238
FILIP1L,NM_001042459
NEK10,NM_001031741
ZNF528-AS1,NR_125345
DUSP6,NM_001946
KRI1,NM_023008
PLOD1,NM_000302
NETO1,NM_001201465
FLVCR2,NM_001195283
RAD18,NM_020165
S100A9,NM_002965
GPR135,NM_022571
GRPEL1,NM_025196
FSTL4,NM_015082
CEBPA,NM_001285829
MS4A4A,NM_001243266
ARG2,NM_001172
TREML1,NM_001271807
PXN,NM_001080855
OLFML3,NM_001286352
SNHG8,NR_003584
BTG1,NM_001731
ANGPT2,NM_001118887
ZMYM4-AS1,NR_046659
MIR31HG,NR_027054
NAMPT,NM_005746
DNAJB1,NM_001300914
RAB20,NM_017817
CD300LF,NM_001289082
SORCS3,NM_014978
SLC25A19,NM_001126121
DOCK6,NM_001367830
STIP1,NM_001282652
ZNF804B,NM_181646
MRPS6,NM_032476
PPM1E,NM_014906
GRM1,NM_000838
MAN2A1,NM_002372
FMO4,NM_002022
NDST3,NM_004784
BCL2L14,NM_001370268
PTPN1,NM_001278618
TYMP,NM_001113755
FTL,NM_000146
CHCHD7,NM_001011667
POLR1C,NM_001318876
DPEP2,NM_001324159
KCTD7,NM_001167961
PPARD,NM_001171818
CLEC2B,NM_005127
PCDH8,NM_002590
SLC11A1,NM_000578
HAMP,NM_021175
TNFSF13,NM_001198622
C5AR1,NM_001736
TSBP1-AS1,NM_001013681
SEC14L1,NM_001039573
FAM227B,NM_001330293
PIK3IP1,NM_001135911
XBP1,NM_001079539
PDGFB,NM_002608
ABCB4,NM_000443
P4HA1,NM_000917
LMNB1,NM_001198557
HSP90AA1,NM_001017963
TTC12,NM_001318533
ADAMTS17,NM_139057
FAM13A,NM_001015045
SEC24B-AS1,NR_039978
PLCXD3,NM_001005473
HELB,NM_001370285
SH2D4A,NM_001174159
RAB27B,NM_001375327
VMP1,NM_001329394
SPN,NM_001030288
CD55,NM_000574
ZBTB16,NM_001018011
RIPK2,NM_001375360
VPS9D1,NM_004913
CEP152,NM_001194998
FGR,NM_001042729
HIST1H2AC,NA
EDNRB-AS1,NR_103853
LGMN,NM_001008530
GRID2,NM_001286838
FGF2,NM_001361665
PLXNA2,NM_025179
CPVL,NM_001348052
ADAM32,NM_001313994
FKBP4,NM_002014
DIRC3,NR_026597
SMIM35,NM_001354434
FXYD5,NM_001164605
ZNF385D,NM_024697
GK,NM_000167
RASSF2,NM_014737
ABCC3,NM_001144070
S100A8,NM_001319196
SHOC1,NM_001080551
TMEM163,NM_030923
SLC7A5,NM_003486
SCO2,NM_001169109
CXCL12,NM_000609
TMUB1,NM_001136044
AHNAK,NM_001346445
DNAJB4,NM_001317099
CEBPD,NM_005195
IQGAP2,NM_001285460
STARD13-AS,NR_046693
TEX41,NR_033870
TBX19,NM_005149
SLC4A2,NM_001199692
SRGN,NM_001321053
MIR137HG,NM_001001688
CDKN1A,NM_000389
ZFP36,NM_003407
OLFML2B,NM_001297713
PLA2G7,NM_001168357
THSD7A,NM_015204
THEMIS2,NM_001039477
HIST1H2BD,NA
KCNJ2,NM_000891
GNA13,NM_001282425
FES,NM_001143783
APOL6,NM_030641
MORC1,NM_014429
SPDYE2,NM_001031618
MKNK1-AS1,NR_038403
MYO10,NM_012334
TSIX,NR_003255
DPYD-AS1,NR_046590
XACT,NR_131204
L1CAM,NM_000425
ITPKC,NM_001411098
DNAJB11,NM_001378451
C22orf34,NA
OLR1,NM_001172632
DNAJA4,NM_001130182
PDK1,NM_001278549
HSPH1,NM_001286503
PRR5,NM_001017528
ELL2,NM_012081
CLIC2,NM_001289
FAM184B,NM_015688
SPON1,NM_006108
PLTP,NM_001242920
MXD1,NM_001202513
TNFAIP3,NM_001270507
HYOU1,NM_001130991
RHOB,NM_004040
NOP2,NM_001033714
ACER3,NM_001300953
LRRC4C,NM_001258419
CHORDC1,NM_001144073
FAM135B,NM_001362965
HMGB2,NM_001130688
CCDC26,NR_130917
SPACA6,NM_001316972
NECTIN2,NM_001042724
PRDM1,NM_001198
ROR2,NM_001318204
IRF7,NM_001572
RFX2,NM_000635
NHSL1,NM_001144060
DUSP1,NM_004417
KLHL6,NM_130446
IER5,NM_016545
CBLN2,NM_182511
HS3ST1,NM_005114
NFKBIZ,NM_001005474
SUCLG2-AS1,NA
CDCP1,NM_022842
OLFM2,NM_001304347
SLC26A3,NM_000111
FAM210A,NM_001098801
GALNTL6,NM_001034845
LRRC6,NA
BRCA1,NM_001407571
CALCR,NM_001164737
PLA2G4C,NM_001159322
ZNF814,NM_001144989
PTPRG,NM_001375471
OTUD1,NM_001145373
TFRC,NM_001128148
JUNB,NM_002229
SNHG12,NR_024127
LYVE1,NM_006691
CLEC5A,NM_001301167
TNFRSF10D,NM_003840
FAM157C,NR_126161
CH25H,NM_003956
VEGFA,NM_001025366
DDX3Y,NM_001122665
FGFR1,NM_001174063
PAPOLG,NM_022894
NUPR1,NM_001042483
HSPD1,NM_002156
AMZ1,NM_001284355
C12orf42,NM_001099336
RNASE1,NM_002933
HIST2H3PS2,NA
PRKCA-AS1,NR_110822
RHOU,NM_021205
APOLD1,NM_001130415
SNHG15,NR_003697
CU638689.4,NA
SLC2A3,NM_006931
